AfterHoursChangeRealtime,AnnualizedGain,Ask,AskRealtime,AverageDailyVolume,Bid,BidRealtime,BookValue,Change,ChangeFromFiftydayMovingAverage,ChangeFromTwoHundreddayMovingAverage,ChangeFromYearHigh,ChangeFromYearLow,ChangePercentRealtime,ChangeRealtime,Change_PercentChange,ChangeinPercent,Commission,Currency,DaysHigh,DaysLow,DaysRange,DaysRangeRealtime,DaysValueChange,DaysValueChangeRealtime,DividendPayDate,DividendShare,DividendYield,EBITDA,EPSEstimateCurrentYear,EPSEstimateNextQuarter,EPSEstimateNextYear,EarningsShare,ErrorIndicationreturnedforsymbolchangedinvalid,ExDividendDate,FiftydayMovingAverage,HighLimit,HoldingsGain,HoldingsGainPercent,HoldingsGainPercentRealtime,HoldingsGainRealtime,HoldingsValue,HoldingsValueRealtime,LastTradeDate,LastTradeDateTimeUTC,LastTradePriceOnly,LastTradeRealtimeWithTime,LastTradeTime,LastTradeWithTime,LowLimit,MarketCapRealtime,MarketCapitalization,MoreInfo,Name,Notes,OneyrTargetPrice,Open,OrderBookRealtime,PEGRatio,PERatio,PERatioRealtime,PercebtChangeFromYearHigh,PercentChange,PercentChangeFromFiftydayMovingAverage,PercentChangeFromTwoHundreddayMovingAverage,PercentChangeFromYearLow,PreviousClose,PriceBook,PriceEPSEstimateCurrentYear,PriceEPSEstimateNextYear,PricePaid,PriceSales,SharesOwned,ShortRatio,StockExchange,Symbol,TickerTrend,TradeDate,TwoHundreddayMovingAverage,Volume,YearHigh,YearLow,YearRange,symbol
,,,,2359410,,,43.98,+0.31,-5.10,-2.53,-12.01,7.12,,,+0.31 - +0.39%,+0.39%,,USD,79.02,77.81,77.81 - 79.02,,,,12/1/2016,2.52,3.15,3.10B,4.72,1.45,6.41,3.82,,11/15/2016,83.96,,,,,,,,2/8/2017,2017-02-08 21:02:00 UTC+0000,78.86,,4:02pm,4:02pm - <b>78.86</b>,,,41.07B,,Phillips 66 Common Stock,,90.87,78.25,,-2.62,20.65,,-13.22%,+0.39%,-6.08%,-3.11%,+9.92%,78.55,1.79,16.71,12.30,,0.59,,4.44,NYQ,PSX,,,81.39,3042751,90.87,71.74,71.74 - 90.87,PSX
,,,,1342460,,,60.33,+1.71,-4.16,-15.43,-28.21,17.86,,,+1.71 - +2.00%,+2.00%,,USD,87.21,84.53,84.53 - 87.21,,,,3/24/2017,0.15,0.17,1.07B,6.76,1.61,7.33,7.15,,11/21/2016,91.35,,,,,,,,2/8/2017,2017-02-08 21:02:00 UTC+0000,87.19,,4:02pm,4:02pm - <b>87.19</b>,,,6.91B,,PVH Corp. Common Stock,,113.25,85.68,,2.02,12.20,,-24.45%,+2.00%,-4.56%,-15.03%,+25.76%,85.48,1.42,12.90,11.89,,0.83,,1.20,NYQ,PVH,,,102.62,2845774,115.40,69.33,69.33 - 115.40,PVH
,,,,2053220,,,21.66,-0.29,0.80,6.02,-1.91,19.40,,,-0.29 - -0.80%,-0.80%,,USD,36.59,35.90,35.90 - 36.59,,,,,,,475.88M,1.51,0.40,2.02,0.67,,,35.37,,,,,,,,2/8/2017,2017-02-08 21:02:00 UTC+0000,36.17,,4:02pm,4:02pm - <b>36.17</b>,,,5.47B,,"Quanta Services, Inc. Common St",,37.44,36.53,,0.82,54.39,,-5.02%,-0.80%,+2.27%,+19.96%,+115.68%,36.46,1.68,23.95,17.91,,0.74,,5.04,NYQ,PWR,,,30.15,1128102,38.08,16.77,16.77 - 38.08,PWR
,,,,1506880,,,17.57,+0.00,-1.05,-2.34,-8.70,15.83,,,+0.00 - +0.00%,+0.00%,,USD,116.62,115.53,115.53 - 116.62,,,,3/15/2017,3.15,2.68,3.46B,5.47,1.44,6.22,5.21,,12/5/2016,117.35,,,,,,,,2/8/2017,2017-02-08 21:02:00 UTC+0000,116.30,,4:02pm,4:02pm - <b>116.30</b>,,,33.23B,,"Praxair, Inc. Common Stock",,1.60,115.96,,3.15,22.32,,-6.96%,+0.00%,-0.90%,-1.97%,+15.76%,116.30,6.62,20.26,18.70,,3.15,,2.38,NYQ,PX,,,118.64,891584,125.00,100.47,100.47 - 125.00,PX
,,,,1601620,,,61.42,+6.73,-0.85,1.47,-13.32,76.46,,,+6.73 - +3.85%,+3.85%,,USD,183.68,168.13,168.13 - 183.68,,,,10/12/2016,0.08,0.04,814.00M,1.24,0.22,3.58,-7.04,,9/28/2016,182.53,,,,,,,,2/8/2017,2017-02-08 21:02:00 UTC+0000,181.68,,4:02pm,4:02pm - <b>181.68</b>,,,30.83B,,Pioneer Natural Resources Compa,,220.73,175.27,,-17.21,,,-6.83%,+3.85%,-0.46%,+0.82%,+72.67%,174.95,2.85,146.52,50.75,,8.40,,4.31,NYQ,PXD,,,180.21,4655546,195.00,105.22,105.22 - 195.00,PXD
,,40.50,,7259720,40.15,,12.47,+0.86,0.27,1.16,-3.64,8.87,,,+0.86 - +2.15%,+2.15%,,USD,40.99,39.92,39.92 - 40.99,,,,,,,2.31B,1.72,0.42,2.03,1.15,,,40.61,,,,,,,,2/8/2017,2017-02-08 21:00:00 UTC+0000,40.88,,4:00pm,4:00pm - <b>40.88</b>,,,48.24B,,"PayPal Holdings, Inc.",,46.83,40.18,,1.39,35.55,,-8.18%,+2.15%,+0.66%,+2.93%,+27.71%,40.02,3.21,23.77,20.14,,4.36,,6.38,NMS,PYPL,,,39.72,7398987,44.52,32.01,32.01 - 44.52,PYPL
,,53.07,,12044100,52.80,,21.12,-0.38,-8.14,-11.23,-18.73,10.65,,,-0.38 - -0.71%,-0.71%,,USD,53.39,52.72,52.72 - 53.39,,,,3/22/2017,2.12,4.00,8.55B,4.68,1.11,4.80,3.28,,11/28/2016,61.03,,,,,,,,2/8/2017,2017-02-08 21:00:00 UTC+0000,52.89,,4:00pm,4:00pm - <b>52.89</b>,,,78.12B,,QUALCOMM Incorporated,,65.53,53.39,,1.08,16.13,,-26.15%,-0.71%,-13.34%,-17.51%,+25.21%,53.27,2.52,11.30,11.02,,3.31,,2.00,NMS,QCOM,,,64.12,9229045,71.62,42.24,42.24 - 71.62,QCOM
,,66.50,,1614290,65.90,,38.49,+1.45,7.21,9.97,-0.05,32.90,,,+1.45 - +2.24%,+2.24%,,USD,66.25,64.55,64.55 - 66.25,,,,,,,831.08M,4.53,1.04,5.76,-0.75,,,58.99,,,,,,,,2/8/2017,2017-02-08 21:00:00 UTC+0000,66.20,,4:00pm,4:00pm - <b>66.20</b>,,,8.37B,,"Qorvo, Inc.",,64.35,64.93,,1.01,,,-0.08%,+2.24%,+12.23%,+17.72%,+98.80%,64.75,1.68,14.61,11.49,,2.73,,9.88,NMS,QRVO,,,56.23,1745352,66.25,33.30,33.30 - 66.25,QRVO
,,,,691013,,,38.43,-0.02,-1.48,3.18,-11.11,23.20,,,-0.02 - -0.03%,-0.03%,,USD,74.62,72.93,72.93 - 74.62,,,,12/16/2016,1.76,2.38,1.78B,5.23,1.37,5.97,4.90,,11/17/2016,75.79,,,,,,,,2/8/2017,2017-02-08 21:01:00 UTC+0000,74.31,,4:01pm,4:01pm - <b>74.31</b>,,,3.97B,,"Ryder System, Inc. Common Stock",,0.39,74.15,,0.95,15.16,,-13.01%,-0.03%,-1.95%,+4.47%,+45.39%,74.33,1.93,14.21,12.45,,0.58,,0.80,NYQ,R,,,71.13,721993,85.42,51.11,51.11 - 85.42,R
,,,,7737710,,,15.11,-0.09,2.72,7.77,-0.41,17.12,,,-0.09 - -0.15%,-0.15%,,USD,60.91,60.50,60.50 - 60.91,,,,1/3/2017,1.84,3.05,5.61B,2.30,0.58,2.54,3.85,,12/8/2016,57.78,,,,,,,,2/8/2017,2017-02-08 21:00:00 UTC+0000,60.50,,4:00pm,4:00pm - <b>60.50</b>,,,86.26B,,Reynolds American Inc Common St,,57.01,60.62,,2.44,15.72,,-0.67%,-0.15%,+4.71%,+14.74%,+39.47%,60.59,4.01,26.30,23.82,,6.98,,1.79,NYQ,RAI,,,52.73,7176036,60.91,43.38,43.38 - 60.91,RAI
,,,,1846180,,,42.51,-0.06,7.21,17.27,-1.12,30.02,,,-0.06 - -0.06%,-0.06%,,USD,95.37,94.58,94.58 - 95.37,,,,1/5/2017,1.92,2.03,2.38B,7.04,1.41,8.02,5.93,,12/19/2016,87.76,,,,,,,,2/8/2017,2017-02-08 21:04:00 UTC+0000,94.97,,4:04pm,4:04pm - <b>94.97</b>,,,20.38B,,Royal Caribbean Cruises Ltd. Co,,105.41,94.99,,0.93,16.02,,-1.17%,-0.06%,+8.22%,+22.22%,+46.22%,95.03,2.24,13.49,11.84,,2.40,,4.88,NYQ,RCL,,,77.70,1495891,96.09,64.95,64.95 - 96.09,RCL
,,366.00,,991006,362.30,,42.84,-4.44,-10.47,-33.68,-99.71,27.90,,,-4.44 - -1.24%,-1.24%,,USD,359.00,351.03,351.03 - 359.00,,,,,,,1.31B,11.64,3.28,14.16,6.86,,,363.72,,,,,,,,2/8/2017,2017-02-08 21:00:00 UTC+0000,353.25,,4:00pm,4:00pm - <b>353.25</b>,,,37.03B,,"Regeneron Pharmaceuticals, Inc.",,434.68,355.88,,1.62,51.51,,-22.01%,-1.24%,-2.88%,-8.70%,+8.58%,357.69,8.35,30.35,24.95,,7.92,,2.07,NMS,REGN,,,386.93,876853,452.96,325.35,325.35 - 452.96,REGN
,,,,21347500,,,13.04,-0.09,0.08,2.74,-0.44,7.49,,,-0.09 - -0.62%,-0.62%,,USD,14.51,14.24,14.24 - 14.51,,,,1/3/2017,0.26,1.78,0.00,0.97,0.24,1.12,0.87,,12/7/2016,14.41,,,,,,,,2/8/2017,2017-02-08 21:01:00 UTC+0000,14.49,,4:01pm,4:01pm - <b>14.49</b>,,,17.61B,,Regions Financial Corporation C,,15.23,14.43,,2.51,16.58,,-2.95%,-0.62%,+0.56%,+23.34%,+107.00%,14.58,1.12,14.94,12.94,,3.32,,1.82,NYQ,RF,,,11.75,14423761,14.93,7.00,7.00 - 14.93,RF
,,,,1293530,,,8.58,-0.45,-1.72,4.79,-4.06,12.58,,,-0.45 - -0.95%,-0.95%,,USD,47.26,46.73,46.73 - 47.26,,,,12/15/2016,0.88,1.81,616.82M,2.67,0.69,2.87,2.67,,11/22/2016,48.64,,,,,,,,2/8/2017,2017-02-08 21:02:00 UTC+0000,46.92,,4:02pm,4:02pm - <b>46.92</b>,,,5.94B,,Robert Half International Inc.,,47.26,47.26,,2.47,17.57,,-7.96%,-0.95%,-3.54%,+11.38%,+36.63%,47.37,5.52,17.57,16.35,,1.14,,3.64,NYQ,RHI,,,42.13,2019927,50.98,34.34,34.34 - 50.98,RHI
,,,,1891470,,,7.12,-0.20,4.66,2.75,-4.07,17.68,,,-0.20 - -0.25%,-0.25%,,USD,79.18,78.48,78.48 - 79.18,,,,,,,398.37M,2.27,0.59,2.59,1.31,,,74.00,,,,,,,,2/8/2017,2017-02-08 21:02:00 UTC+0000,78.66,,4:02pm,4:02pm - <b>78.66</b>,,,14.02B,,"Red Hat, Inc. Common Stock",,86.20,78.74,,2.18,60.05,,-4.92%,-0.25%,+6.29%,+3.63%,+28.99%,78.86,11.08,34.65,30.37,,6.04,,2.62,NYQ,RHT,,,75.91,1590783,82.73,60.98,60.98 - 82.73,RHT
,,,,14160600,,,41.27,-0.11,-1.48,1.57,-3.30,5.69,,,-0.11 - -0.82%,-0.82%,,USD,13.38,12.88,12.88 - 13.38,,,,9/23/2015,0.00,0.00,1.77B,1.14,-0.02,-0.41,3.16,,8/21/2015,14.84,,,,,,,,2/8/2017,2017-02-08 21:02:00 UTC+0000,13.36,,4:02pm,4:02pm - <b>13.36</b>,,,4.88B,,Transocean Ltd (Switzerland) Co,,13.17,13.26,,-0.15,4.22,,-19.81%,-0.82%,-9.99%,+13.34%,+74.30%,13.47,0.33,11.72,,,1.14,,5.07,NYQ,RIG,,,11.79,11831751,16.66,7.66,7.66 - 16.66,RIG
,,,,1580090,,,43.71,+1.52,-9.74,-21.29,-36.50,1.88,,,+1.52 - +2.00%,+2.00%,,USD,77.67,75.80,75.80 - 77.67,,,,1/13/2017,2.00,2.63,982.00M,5.60,0.86,5.25,1.75,,12/28/2016,87.24,,,,,,,,2/8/2017,2017-02-08 21:02:00 UTC+0000,77.50,,4:02pm,4:02pm - <b>77.50</b>,,,6.40B,,Ralph Lauren Corporation Common,,81.39,76.28,,4.85,44.31,,-32.02%,+2.00%,-11.17%,-21.55%,+2.49%,75.98,1.74,13.84,14.76,,0.90,,5.98,NYQ,RL,,,98.79,3074548,114.00,75.62,75.62 - 114.00,RL
,,,,1083210,,,15.94,-0.78,6.46,21.69,-6.81,56.98,,,-0.78 - -0.52%,-0.52%,,USD,149.50,147.67,147.67 - 149.50,,,,12/12/2016,3.04,2.03,1.19B,6.29,1.56,6.82,5.81,,11/9/2016,142.17,,,,,,,,2/8/2017,2017-02-08 21:02:00 UTC+0000,148.63,,4:02pm,4:02pm - <b>148.63</b>,,,19.11B,,"Rockwell Automation, Inc. Commo",,148.58,149.50,,3.06,25.59,,-4.38%,-0.52%,+4.55%,+17.09%,+62.17%,149.41,9.37,23.63,21.79,,3.23,,3.42,NYQ,ROK,,,126.94,815092,155.44,91.65,91.65 - 155.44,ROK
,,,,574744,,,56.32,+0.66,5.08,13.25,-0.33,35.83,,,+0.66 - +0.34%,+0.34%,,USD,193.11,191.22,191.22 - 193.11,,,,1/23/2017,1.40,0.73,1.28B,6.55,1.70,7.28,6.70,,1/5/2017,187.93,,,,,,,,2/8/2017,2017-02-08 21:02:00 UTC+0000,193.01,,4:02pm,4:02pm - <b>193.01</b>,,,19.58B,,"Roper Technologies, Inc. Common",,212.18,192.49,,2.65,28.82,,-0.17%,+0.34%,+2.70%,+7.37%,+22.80%,192.35,3.42,29.47,26.51,,5.24,,4.69,NYQ,ROP,,,179.76,483760,193.34,157.18,157.18 - 193.34,ROP
,,68.25,,2720520,67.01,,6.72,+1.31,1.41,3.14,-2.14,15.67,,,+1.31 - +1.97%,+1.97%,,USD,67.86,66.32,66.32 - 67.86,,,,12/30/2016,0.54,0.82,2.04B,2.82,0.82,3.13,2.72,,12/5/2016,66.26,,,,,,,,2/8/2017,2017-02-08 21:00:00 UTC+0000,67.67,,4:00pm,4:00pm - <b>67.67</b>,,,26.67B,,"Ross Stores, Inc.",,71.04,66.36,,2.14,24.88,,-3.07%,+1.97%,+2.12%,+4.87%,+30.13%,66.36,9.87,24.00,21.62,,2.07,,2.50,NMS,ROST,,,64.53,1950442,69.81,52.00,52.00 - 69.81,ROST
,,,,4339850,,,22.40,-0.26,-0.92,-3.86,-14.07,11.20,,,-0.26 - -0.78%,-0.78%,,USD,33.35,32.11,32.11 - 33.35,,,,12/30/2016,0.08,0.24,-324.08M,-0.16,0.14,0.59,-4.00,,12/14/2016,33.81,,,,,,,,2/8/2017,2017-02-08 21:03:00 UTC+0000,32.89,,4:03pm,4:03pm - <b>32.89</b>,,,8.02B,,Range Resources Corporation Com,,47.19,32.88,,-47.63,,,-29.96%,-0.78%,-2.72%,-10.51%,+51.64%,33.15,1.48,,55.75,,7.08,,3.07,NYQ,RRC,,,36.75,2414349,46.96,21.69,21.69 - 46.96,RRC
,,,,1238480,,,22.42,+0.09,0.48,4.39,-0.34,14.44,,,+0.09 - +0.16%,+0.16%,,USD,57.79,57.53,57.53 - 57.79,,,,1/16/2017,1.28,2.23,2.61B,2.20,0.53,2.35,1.72,,12/29/2016,57.26,,,,,,,,2/8/2017,2017-02-08 21:02:00 UTC+0000,57.74,,4:02pm,4:02pm - <b>57.74</b>,,,19.63B,,"Republic Services, Inc. Common",,57.33,57.60,,2.58,33.57,,-0.59%,+0.16%,+0.85%,+8.23%,+33.35%,57.65,2.57,26.25,24.57,,2.11,,5.94,NYQ,RSG,,,53.35,1260289,58.08,43.30,43.30 - 58.08,RSG
,,,,1961090,,,34.22,+0.07,2.49,6.17,-4.39,28.81,,,+0.07 - +0.05%,+0.05%,,USD,148.73,147.86,147.86 - 148.73,,,,2/2/2017,2.93,1.99,3.76B,7.40,1.83,8.30,7.44,,12/30/2016,145.70,,,,,,,,2/8/2017,2017-02-08 21:02:00 UTC+0000,148.19,,4:02pm,4:02pm - <b>148.19</b>,,,43.60B,,Raytheon Company Common Stock,,167.39,148.30,,1.67,19.91,,-2.88%,+0.05%,+1.71%,+4.35%,+24.13%,148.12,4.33,20.03,17.85,,1.81,,1.56,NYQ,RTN,,,142.02,1182138,152.58,119.38,119.38 - 152.58,RTN
,,55.25,,9357300,55.15,,3.98,-0.02,-1.54,-0.50,-6.42,4.38,,,-0.02 - -0.04%,-0.04%,,USD,55.50,55.10,55.10 - 55.50,,,,2/24/2017,0.90,1.63,4.95B,2.13,0.55,2.46,1.95,,2/7/2017,56.76,,,,,,,,2/8/2017,2017-02-08 21:00:00 UTC+0000,55.22,,4:00pm,4:00pm - <b>55.22</b>,,,80.48B,,Starbucks Corporation,,64.35,55.37,,1.67,28.32,,-10.42%,-0.04%,-2.72%,-0.90%,+8.62%,55.24,13.89,25.92,22.45,,3.71,,1.81,NMS,SBUX,,,55.72,11681938,61.64,50.84,50.84 - 61.64,SBUX
,,,,759498,,,39.71,+0.85,-1.04,-1.42,-6.16,7.40,,,+0.85 - +1.22%,+1.22%,,USD,70.32,69.61,69.61 - 70.32,,,,1/1/2017,2.30,3.30,1.54B,4.11,1.47,4.23,3.98,,12/8/2016,71.29,,,,,,,,2/8/2017,2017-02-08 21:02:00 UTC+0000,70.25,,4:02pm,4:02pm - <b>70.25</b>,,,10.04B,,SCANA Corporation Common Stock,,74.44,69.61,,2.96,17.65,,-8.06%,+1.22%,-1.46%,-1.98%,+11.77%,69.40,1.75,17.09,16.61,,2.40,,5.51,NYQ,SCG,,,71.67,525682,76.41,62.85,62.85 - 76.41,SCG
,,,,9636130,,,10.03,-0.16,-1.35,4.67,-3.17,17.93,,,-0.16 - -0.40%,-0.40%,,USD,39.64,39.19,39.19 - 39.64,,,,2/24/2017,0.32,0.80,0.00,1.59,0.38,1.95,1.31,,2/8/2017,40.79,,,,,,,,2/8/2017,2017-02-08 21:02:00 UTC+0000,39.44,,4:02pm,4:02pm - <b>39.44</b>,,,52.28B,,Charles Schwab Corporation (The,,45.25,39.42,,1.27,30.11,,-7.44%,-0.40%,-3.32%,+13.44%,+83.36%,39.60,3.95,24.81,20.23,,7.04,,2.58,NYQ,SCHW,,,34.77,8493222,42.61,21.51,21.51 - 42.61,SCHW
,,,,3353220,,,10.65,+0.56,-0.15,1.26,-2.21,14.91,,,+0.56 - +1.36%,+1.36%,,USD,41.84,40.72,40.72 - 41.84,,,,3/1/2017,1.76,4.10,2.41B,1.17,0.39,1.42,0.46,,11/8/2016,41.94,,,,,,,,2/8/2017,2017-02-08 21:02:00 UTC+0000,41.79,,4:02pm,4:02pm - <b>41.79</b>,,,29.31B,,Spectra Energy Corp Common Stoc,,43.00,41.09,,3.13,91.85,,-5.02%,+1.36%,-0.36%,+3.11%,+55.47%,41.23,3.87,35.72,29.43,,5.86,,3.57,NYQ,SE,,,40.53,3740183,44.00,26.88,26.88 - 44.00,SE
,,,,1566500,,,2.86,+0.72,2.23,3.49,-2.61,8.47,,,+0.72 - +1.45%,+1.45%,,USD,50.62,49.31,49.31 - 50.62,,,,12/16/2016,0.64,1.29,1.08B,2.60,0.55,2.95,2.21,,11/30/2016,47.99,,,,,,,,2/8/2017,2017-02-08 21:02:00 UTC+0000,50.22,,4:02pm,4:02pm - <b>50.22</b>,,,9.71B,,Sealed Air Corporation Common S,,53.57,49.45,,2.08,22.70,,-4.94%,+1.45%,+4.65%,+7.46%,+20.29%,49.50,17.31,19.32,17.02,,1.41,,3.44,NYQ,SEE,,,46.73,3091649,52.83,41.75,41.75 - 52.83,SEE
,,,,918627,,,17.37,+3.31,19.27,27.64,-7.12,65.88,,,+3.31 - +1.10%,+1.10%,,USD,305.46,302.01,302.01 - 305.46,,,,12/2/2016,3.36,1.11,1.95B,13.80,4.47,15.28,11.99,,11/16/2016,286.09,,,,,,,,2/8/2017,2017-02-08 21:02:00 UTC+0000,305.36,,4:02pm,4:02pm - <b>305.36</b>,,,28.12B,,Sherwin-Williams Company (The),,325.43,302.22,,2.05,25.47,,-2.28%,+1.10%,+6.74%,+9.95%,+27.51%,302.05,17.39,22.13,19.98,,2.35,,1.64,NYQ,SHW,,,277.72,431634,312.48,239.48,239.48 - 312.48,SHW
,,,,1516930,,,32.06,+0.50,-12.64,-12.83,-53.00,1.66,,,+0.50 - +0.69%,+0.69%,,USD,72.62,70.79,70.79 - 72.62,,,,2/28/2017,1.04,1.36,905.10M,7.42,2.09,7.92,6.68,,1/25/2017,85.09,,,,,,,,2/8/2017,2017-02-08 21:00:00 UTC+0000,72.45,,4:00pm,4:00pm - <b>72.45</b>,,,5.04B,,Signet Jewelers Limited Common,,108.07,71.80,,0.81,10.85,,-42.25%,+0.69%,-14.85%,-15.04%,+2.34%,71.95,2.24,9.76,9.15,,0.74,,6.36,NYQ,SIG,,,85.28,1954427,125.45,70.79,70.79 - 125.45,SIG
,,,,916111,,,61.67,-1.72,4.80,1.42,-20.12,15.40,,,-1.72 - -1.24%,-1.24%,,USD,139.00,137.00,137.00 - 139.00,,,,3/1/2017,3.00,2.17,1.69B,7.68,1.77,8.10,6.13,,2/8/2017,132.39,,,,,,,,2/8/2017,2017-02-08 21:02:00 UTC+0000,137.19,,4:02pm,4:02pm - <b>137.19</b>,,,15.97B,,J.M. Smucker Company (The) New,,138.46,138.19,,3.88,22.37,,-12.79%,-1.24%,+3.63%,+1.05%,+12.64%,138.91,2.25,17.86,16.94,,2.15,,6.08,NYQ,SJM,,,135.77,1318841,157.31,121.79,121.79 - 157.31,SJM
,,,,5565680,,,29.52,+0.05,-3.58,-0.43,-6.72,15.02,,,+0.05 - +0.06%,+0.06%,,USD,81.19,79.52,79.52 - 81.19,,,,4/17/2017,2.00,2.38,6.38B,1.79,0.37,3.40,-1.24,,12/5/2016,84.70,,,,,,,,2/8/2017,2017-02-08 21:00:00 UTC+0000,81.12,,4:00pm,4:00pm - <b>81.12</b>,,,112.88B,,Schlumberger N.V. Common Stock,,96.79,80.77,,-55.91,,,-7.65%,+0.06%,-4.23%,-0.53%,+22.72%,81.07,2.75,45.32,23.86,,4.06,,3.39,NYQ,SLB,,,81.55,5366434,87.84,66.10,66.10 - 87.84,SLB
,,,,830779,,,70.63,+1.08,0.58,-0.57,-12.16,28.35,,,+1.08 - +1.01%,+1.01%,,USD,109.02,107.20,107.20 - 109.02,,,,1/17/2017,3.10,2.85,1.06B,1.88,0.46,2.23,2.34,,12/29/2016,107.89,,,,,,,,2/8/2017,2017-02-08 21:02:00 UTC+0000,108.47,,4:02pm,4:02pm - <b>108.47</b>,,,10.91B,,SL Green Realty Corporation Com,,120.00,107.68,,1.24,46.41,,-10.08%,+1.01%,+0.54%,-0.53%,+35.38%,107.39,1.52,57.70,48.64,,5.76,,6.43,NYQ,SLG,,,109.04,336212,120.63,80.12,80.12 - 120.63,SLG
,,,,450702,,,45.12,-0.21,-7.68,5.12,-15.12,30.70,,,-0.21 - -0.13%,-0.13%,,USD,167.17,165.73,165.73 - 167.17,,,,12/9/2016,2.84,1.67,939.60M,10.07,2.55,11.04,9.20,,11/16/2016,174.29,,,,,,,,2/8/2017,2017-02-08 21:00:00 UTC+0000,166.61,,4:00pm,4:00pm - <b>166.61</b>,,,9.66B,,Snap-On Incorporated Common Sto,,197.17,167.02,,1.66,18.11,,-8.32%,-0.13%,-4.40%,+3.17%,+22.59%,166.82,3.70,16.55,15.09,,2.61,,8.82,NYQ,SNA,,,161.49,448354,181.73,135.91,135.91 - 181.73,SNA
,,78.15,,1032800,70.00,,15.70,-0.33,0.70,7.58,-2.61,22.98,,,-0.33 - -0.44%,-0.44%,,USD,75.72,74.46,74.46 - 75.72,,,,12/10/2016,1.00,1.31,1.48B,5.27,1.26,5.32,6.05,,11/28/2016,74.49,,,,,,,,2/8/2017,2017-02-08 21:00:00 UTC+0000,75.19,,4:00pm,4:00pm - <b>75.19</b>,,,9.71B,,"Scripps Networks Interactive, I",,71.94,75.41,,1.46,12.43,,-3.35%,-0.44%,+0.95%,+11.21%,+44.01%,75.52,4.81,14.27,14.13,,2.90,,11.87,NMS,SNI,,,67.61,1065787,77.80,52.21,52.21 - 77.80,SNI
,,,,4878350,,,25.05,+0.45,0.25,-1.00,-5.42,3.02,,,+0.45 - +0.92%,+0.92%,,USD,49.34,48.82,48.82 - 49.34,,,,3/6/2017,2.24,4.59,7.41B,2.90,0.70,2.99,2.66,,11/17/2016,48.97,,,,,,,,2/8/2017,2017-02-08 21:03:00 UTC+0000,49.22,,4:03pm,4:03pm - <b>49.22</b>,,,48.24B,,Southern Company (The) Common S,,50.78,48.85,,5.36,18.48,,-9.92%,+0.92%,+0.51%,-1.99%,+6.54%,48.77,1.95,16.97,16.46,,2.61,,5.08,NYQ,SO,,,50.22,3931995,54.64,46.20,46.20 - 54.64,SO
,,,,1719030,,,13.58,+1.56,-1.10,-15.16,-48.48,7.51,,,+1.56 - +0.87%,+0.87%,,USD,181.14,178.66,178.66 - 181.14,,,,2/28/2017,7.00,3.78,4.02B,6.50,1.52,7.08,5.87,,11/14/2016,181.72,,,,,,,,2/8/2017,2017-02-08 21:02:00 UTC+0000,180.62,,4:02pm,4:02pm - <b>180.62</b>,,,56.76B,,"Simon Property Group, Inc. Comm",,210.10,179.26,,2.78,30.77,,-21.16%,+0.87%,-0.61%,-7.74%,+4.34%,179.06,13.19,27.79,25.51,,10.40,,3.40,NYQ,SPG,,,195.78,1406110,229.10,173.11,173.11 - 229.10,SPG
,,,,1514000,,,1.78,-0.76,9.78,5.06,-3.41,43.13,,,-0.76 - -0.60%,-0.60%,,USD,126.75,124.64,124.64 - 126.75,,,,3/10/2017,1.64,1.34,2.43B,5.93,1.58,6.61,6.78,,11/23/2016,115.30,,,,,,,,2/8/2017,2017-02-08 21:02:00 UTC+0000,125.08,,4:02pm,4:02pm - <b>125.08</b>,,,32.41B,,S&P Global Inc. Common Stock,,137.92,126.00,,1.76,18.45,,-2.65%,-0.60%,+8.49%,+4.21%,+52.63%,125.84,70.58,21.09,18.92,,5.78,,1.44,NYQ,SPGI,,,120.03,917887,128.49,81.95,81.95 - 128.49,SPGI
,,,,7182170,8.88,,7.14,+0.00,-0.25,0.11,-2.45,1.68,,,+0.00 - +0.00%,+0.00%,,USD,9.06,8.86,8.86 - 9.06,,,,1/12/2017,0.48,5.36,1.36B,0.88,0.17,0.91,-0.71,,12/19/2016,9.17,,,,,,,,2/8/2017,2017-02-08 21:00:00 UTC+0000,8.92,,4:00pm,4:00pm - <b>8.92</b>,,,5.80B,,"Staples, Inc.",,9.92,8.86,,7.71,,,-21.55%,+0.00%,-2.67%,+1.24%,+23.20%,8.92,1.25,10.14,9.80,,0.28,,2.33,NMS,SPLS,,,8.81,7337266,11.37,7.24,7.24 - 11.37,SPLS
,,,,1067610,71.94,,33.47,+0.61,-2.54,-4.28,-53.49,3.93,,,+0.61 - +0.82%,+0.82%,,USD,75.71,74.37,74.37 - 75.71,,,,,,,742.64M,4.46,1.09,4.62,2.75,,,77.99,,,,,,,,2/8/2017,2017-02-08 21:00:00 UTC+0000,75.45,,4:00pm,4:00pm - <b>75.45</b>,,,6.42B,,"Stericycle, Inc.",,87.43,74.80,,2.03,27.43,,-41.48%,+0.82%,-3.26%,-5.37%,+5.49%,74.84,2.24,16.92,16.33,,1.80,,6.64,NMS,SRCL,,,79.73,565001,128.94,71.52,71.52 - 128.94,SRCL
