"('T', 's')"
,,,,1494490,,,17.57,+0.24,-1.27,-2.62,-9.00,15.53,,,+0.24 - +0.21%,+0.21%,,USD,116.58,115.87,115.87 - 116.58,,,,3/15/2017,3.15,2.71,3.46B,5.47,1.43,6.21,5.21,,12/5/2016,117.27,,,,,,,,2/10/2017,2017-02-10 17:01:00 UTC+0000,116.00,,12:01pm,12:01pm - <b>116.00</b>,,,33.14B,,"Praxair, Inc. Common Stock",,1.60,116.20,,3.16,22.26,,-7.20%,+0.21%,-1.08%,-2.21%,+15.46%,115.76,6.59,20.24,18.68,,3.14,,2.38,NYQ,PX,,,118.62,445450,125.00,100.47,100.47 - 125.00,PX
,,,,1630540,,,61.24,+2.58,11.44,13.88,-0.83,82.31,,,+2.58 - +1.35%,+1.35%,,USD,195.00,192.33,192.33 - 195.00,,,,10/12/2016,0.08,0.04,746.00M,1.37,0.30,4.00,-3.35,,9/28/2016,182.73,,,,,,,,2/10/2017,2017-02-10 18:53:00 UTC+0000,194.17,,1:53pm,1:53pm - <b>194.17</b>,,,33.01B,,Pioneer Natural Resources Compa,,222.84,193.62,,15.31,,,-0.43%,+1.35%,+6.26%,+7.70%,+73.58%,191.59,3.13,130.32,48.54,,8.52,,4.31,NYQ,PXD,,,180.29,1687272,195.00,111.86,111.86 - 195.00,PXD
,,40.71,,7207340,40.70,,12.47,-0.13,0.07,0.98,-3.82,6.89,,,-0.13 - -0.32%,-0.32%,,USD,40.86,40.62,40.62 - 40.86,,,,,,,2.31B,1.72,0.42,2.03,1.15,,,40.63,,,,,,,,2/10/2017,2017-02-10 17:57:00 UTC+0000,40.70,,12:57pm,12:57pm - <b>40.70</b>,,,48.03B,,"PayPal Holdings, Inc.",,46.83,40.82,,1.43,35.39,,-8.58%,-0.32%,+0.16%,+2.46%,+20.38%,40.83,3.27,23.66,20.05,,4.44,,6.38,NMS,PYPL,,,39.72,2604086,44.52,33.81,33.81 - 44.52,PYPL
,,54.01,,11981500,54.00,,21.12,+1.13,-6.59,-10.03,-17.61,10.93,,,+1.13 - +2.14%,+2.14%,,USD,54.28,52.93,52.93 - 54.28,,,,3/22/2017,2.12,4.01,8.55B,4.68,1.11,4.80,3.28,,11/28/2016,60.60,,,,,,,,2/10/2017,2017-02-10 18:45:00 UTC+0000,54.01,,1:45pm,1:45pm - <b>54.01</b>,,,79.77B,,QUALCOMM Incorporated,,65.53,53.21,,1.08,16.47,,-24.59%,+2.14%,-10.87%,-15.66%,+25.37%,52.88,2.50,11.54,11.25,,3.28,,2.00,NMS,QCOM,,,64.04,8235966,71.62,43.08,43.08 - 71.62,QCOM
,,66.24,,1603040,66.20,,38.49,-0.04,6.91,9.93,-0.18,31.42,,,-0.04 - -0.06%,-0.06%,,USD,66.42,65.58,65.58 - 66.42,,,,,,,831.08M,4.52,1.03,5.77,-0.75,,,59.33,,,,,,,,2/10/2017,2017-02-10 18:27:00 UTC+0000,66.24,,1:27pm,1:27pm - <b>66.24</b>,,,8.38B,,"Qorvo, Inc.",,64.37,66.32,,1.04,,,-0.27%,-0.06%,+11.65%,+17.64%,+90.24%,66.28,1.72,14.65,11.48,,2.80,,9.88,NMS,QRVO,,,56.31,551599,66.42,34.82,34.82 - 66.42,QRVO
,,,,677479,,,38.43,+1.01,0.73,5.31,-8.95,24.83,,,+1.01 - +1.34%,+1.34%,,USD,76.58,75.72,75.72 - 76.58,,,,12/16/2016,1.76,2.37,1.78B,5.23,1.37,5.97,4.90,,11/17/2016,75.74,,,,,,,,2/10/2017,2017-02-10 17:09:00 UTC+0000,76.47,,12:09pm,12:09pm - <b>76.47</b>,,,4.08B,,"Ryder System, Inc. Common Stock",,0.39,75.96,,0.95,15.60,,-10.48%,+1.34%,+0.96%,+7.46%,+48.08%,75.46,1.96,14.62,12.81,,0.59,,0.80,NYQ,R,,,71.16,225059,85.42,51.64,51.64 - 85.42,R
,,,,7752730,,,15.11,+0.12,2.74,7.88,-0.25,17.28,,,+0.12 - +0.20%,+0.20%,,USD,60.67,60.40,60.40 - 60.67,,,,1/3/2017,1.84,3.05,5.61B,2.30,0.65,2.75,3.85,,12/8/2016,57.92,,,,,,,,2/10/2017,2017-02-10 18:30:00 UTC+0000,60.66,,1:30pm,1:30pm - <b>60.66</b>,,,86.49B,,Reynolds American Inc Common St,,57.79,60.50,,2.21,15.76,,-0.41%,+0.20%,+4.74%,+14.92%,+39.83%,60.54,4.01,23.88,22.06,,6.98,,1.79,NYQ,RAI,,,52.78,3674670,60.91,43.38,43.38 - 60.91,RAI
,,,,1804750,,,42.51,+0.43,7.74,17.97,-0.42,30.85,,,+0.43 - +0.45%,+0.45%,,USD,96.22,94.94,94.94 - 96.22,,,,1/5/2017,1.92,2.03,2.38B,7.04,1.41,8.02,5.93,,12/19/2016,88.06,,,,,,,,2/10/2017,2017-02-10 18:25:00 UTC+0000,95.80,,1:25pm,1:25pm - <b>95.80</b>,,,20.56B,,Royal Caribbean Cruises Ltd. Co,,105.41,95.43,,0.93,16.16,,-0.44%,+0.45%,+8.78%,+23.09%,+47.50%,95.37,2.24,13.61,11.95,,2.41,,4.88,NYQ,RCL,,,77.83,621294,96.22,64.95,64.95 - 96.22,RCL
,,363.13,,969831,363.00,,42.84,+3.07,-0.49,-23.66,-89.89,37.72,,,+3.07 - +0.85%,+0.85%,,USD,364.39,357.38,357.38 - 364.39,,,,,,,1.31B,11.64,3.31,16.13,6.86,,,363.56,,,,,,,,2/10/2017,2017-02-10 19:00:00 UTC+0000,363.07,,2:00pm,2:00pm - <b>363.07</b>,,,38.06B,,"Regeneron Pharmaceuticals, Inc.",,423.67,360.95,,1.39,52.94,,-19.85%,+0.85%,-0.14%,-6.12%,+11.59%,360.00,8.40,26.56,22.51,,7.98,,2.07,NMS,REGN,,,386.73,419771,452.96,325.35,325.35 - 452.96,REGN
,,,,21190500,,,13.04,+0.01,0.58,3.23,-0.17,7.79,,,+0.01 - +0.07%,+0.07%,,USD,15.17,14.91,14.91 - 15.17,,,,1/3/2017,0.26,1.78,0.00,0.97,0.24,1.12,0.87,,12/7/2016,14.42,,,,,,,,2/10/2017,2017-02-10 18:59:00 UTC+0000,15.00,,1:59pm,1:59pm - <b>15.00</b>,,,18.23B,,Regions Financial Corporation C,,15.23,15.01,,2.51,17.16,,-1.12%,+0.07%,+4.00%,+27.43%,+108.04%,14.99,1.15,15.46,13.39,,3.41,,1.82,NYQ,RF,,,11.77,12592360,15.17,7.21,7.21 - 15.17,RF
,,,,1293880,,,8.58,+0.04,-1.35,5.08,-3.74,12.90,,,+0.04 - +0.08%,+0.08%,,USD,47.57,46.96,46.96 - 47.57,,,,12/15/2016,0.88,1.82,616.82M,2.67,0.69,2.87,2.67,,11/22/2016,48.59,,,,,,,,2/10/2017,2017-02-10 18:52:00 UTC+0000,47.24,,1:52pm,1:52pm - <b>47.24</b>,,,5.98B,,Robert Half International Inc.,,47.26,47.51,,2.47,17.69,,-7.34%,+0.08%,-2.78%,+12.04%,+37.57%,47.20,5.50,17.69,16.46,,1.14,,3.64,NYQ,RHI,,,42.16,890516,50.98,34.34,34.34 - 50.98,RHI
,,,,1910680,,,7.12,-0.20,5.12,3.18,-3.62,16.26,,,-0.20 - -0.25%,-0.25%,,USD,80.36,78.84,78.84 - 80.36,,,,,,,398.37M,2.27,0.59,2.59,1.31,,,73.99,,,,,,,,2/10/2017,2017-02-10 18:30:00 UTC+0000,79.11,,1:30pm,1:30pm - <b>79.11</b>,,,14.10B,,"Red Hat, Inc. Common Stock",,86.20,79.62,,2.18,60.39,,-4.38%,-0.25%,+6.92%,+4.19%,+25.87%,79.31,11.15,34.85,30.54,,6.08,,2.62,NYQ,RHT,,,75.93,1093421,82.73,62.85,62.85 - 82.73,RHT
,,,,14111100,,,41.27,+0.23,-1.37,1.62,-3.24,5.76,,,+0.23 - +1.74%,+1.74%,,USD,13.55,13.26,13.26 - 13.55,,,,9/23/2015,0.00,0.00,1.77B,1.14,-0.02,-0.39,3.16,,8/21/2015,14.79,,,,,,,,2/10/2017,2017-02-10 17:10:00 UTC+0000,13.42,,12:10pm,12:10pm - <b>13.42</b>,,,4.90B,,Transocean Ltd (Switzerland) Co,,13.41,13.47,,-0.15,4.24,,-19.45%,+1.74%,-9.28%,+13.75%,+75.08%,13.19,0.32,11.77,,,1.11,,5.07,NYQ,RIG,,,11.80,6785810,16.66,7.66,7.66 - 16.66,RIG
,,,,1579980,,,43.71,+1.33,-7.49,-19.33,-34.69,3.69,,,+1.33 - +1.71%,+1.71%,,USD,79.86,78.40,78.40 - 79.86,,,,1/13/2017,2.00,2.61,982.00M,5.59,0.85,5.26,1.75,,12/28/2016,86.80,,,,,,,,2/10/2017,2017-02-10 17:47:00 UTC+0000,79.31,,12:47pm,12:47pm - <b>79.31</b>,,,6.55B,,Ralph Lauren Corporation Common,,81.00,78.50,,4.98,45.35,,-30.43%,+1.71%,-8.62%,-19.59%,+4.88%,77.98,1.78,14.19,15.08,,0.93,,5.98,NYQ,RL,,,98.64,1232506,114.00,75.62,75.62 - 114.00,RL
,,,,1075660,,,15.94,+1.14,8.88,24.39,-3.95,57.51,,,+1.14 - +0.76%,+0.76%,,USD,151.70,150.11,150.11 - 151.70,,,,12/12/2016,3.04,2.03,1.19B,6.29,1.56,6.82,5.81,,11/9/2016,142.62,,,,,,,,2/10/2017,2017-02-10 18:12:00 UTC+0000,151.49,,1:12pm,1:12pm - <b>151.49</b>,,,19.48B,,"Rockwell Automation, Inc. Commo",,148.58,151.22,,3.08,26.08,,-2.54%,+0.76%,+6.22%,+19.19%,+61.19%,150.35,9.43,24.08,22.21,,3.25,,3.42,NYQ,ROK,,,127.10,584258,155.44,93.98,93.98 - 155.44,ROK
,,,,580447,,,56.317,+2.415,16.190,24.694,-1.165,46.865,,,+2.415 - +1.194%,+1.194%,,USD,205.780,203.010,203.010 - 205.780,,,,1/23/2017,1.400,0.730,1.28B,6.550,1.980,8.430,6.697,,1/5/2017,188.425,,,,,,,,2/10/2017,2017-02-10 19:01:00 UTC+0000,204.615,,2:01pm,2:01pm - <b>204.615</b>,,,20.75B,,"Roper Technologies, Inc. Common",,215.180,203.500,,2.380,30.553,,-0.566%,+1.194%,+8.592%,+13.725%,+29.708%,202.200,3.590,26.747,24.272,,5.509,,4.690,NYQ,ROP,,,179.921,501836,205.780,157.750,157.750 - 205.780,ROP
,,68.41,,2703450,68.40,,6.72,+0.23,2.13,3.84,-1.41,16.40,,,+0.23 - +0.34%,+0.34%,,USD,68.59,67.84,67.84 - 68.59,,,,12/30/2016,0.54,0.81,2.04B,2.82,0.82,3.13,2.72,,12/5/2016,66.27,,,,,,,,2/10/2017,2017-02-10 17:57:00 UTC+0000,68.40,,12:57pm,12:57pm - <b>68.40</b>,,,26.96B,,"Ross Stores, Inc.",,71.40,68.32,,2.19,25.15,,-2.02%,+0.34%,+3.22%,+5.96%,+31.54%,68.17,10.14,24.26,21.85,,2.13,,2.50,NMS,ROST,,,64.56,1037236,69.81,52.00,52.00 - 69.81,ROST
,,,,4306530,,,22.3980,-0.2643,-0.2510,-3.1856,-13.4143,11.8557,,,-0.2643 - -0.7817%,-0.7817%,,USD,34.0900,33.4400,33.4400 - 34.0900,,,,12/30/2016,0.0800,0.2400,-324.08M,-0.1600,0.1300,0.5900,-3.9970,,12/14/2016,33.7967,,,,,,,,2/10/2017,2017-02-10 18:36:00 UTC+0000,33.5457,,1:36pm,1:36pm - <b>33.5457</b>,,,8.18B,,Range Resources Corporation Com,,47.1900,33.8200,,-48.5800,,,-28.5654%,-0.7817%,-0.7427%,-8.6727%,+54.6597%,33.8100,1.5095,,56.8571,,7.2172,,3.0700,NYQ,RRC,,,36.7313,1312915,46.9600,21.6900,21.6900 - 46.9600,RRC
,,,,1229020,,,22.42,+0.16,0.75,4.64,-0.33,14.72,,,+0.16 - +0.28%,+0.28%,,USD,58.35,57.74,57.74 - 58.35,,,,1/16/2017,1.28,2.23,2.61B,2.20,0.53,2.35,1.72,,12/29/2016,57.27,,,,,,,,2/10/2017,2017-02-10 19:10:00 UTC+0000,58.02,,2:10pm,2:10pm - <b>58.02</b>,,,19.72B,,"Republic Services, Inc. Common",,57.33,57.78,,2.60,33.73,,-0.57%,+0.28%,+1.30%,+8.69%,+34.00%,57.86,2.58,26.37,24.69,,2.12,,5.94,NYQ,RSG,,,53.38,597640,58.35,43.30,43.30 - 58.35,RSG
,,,,1866240,,,34.22,+0.83,4.17,8.00,-2.51,30.69,,,+0.83 - +0.56%,+0.56%,,USD,150.22,149.01,149.01 - 150.22,,,,2/2/2017,2.93,1.99,3.76B,7.40,1.83,8.30,7.44,,12/30/2016,145.90,,,,,,,,2/10/2017,2017-02-10 18:57:00 UTC+0000,150.07,,1:57pm,1:57pm - <b>150.07</b>,,,44.15B,,Raytheon Company Common Stock,,167.39,149.28,,1.68,20.16,,-1.65%,+0.56%,+2.86%,+5.63%,+25.71%,149.24,4.36,20.28,18.08,,1.82,,1.56,NYQ,RTN,,,142.07,635209,152.58,119.38,119.38 - 152.58,RTN
,,56.030,,9314860,56.020,,3.978,+0.215,-0.690,0.300,-5.615,5.185,,,+0.215 - +0.385%,+0.385%,,USD,56.395,55.560,55.560 - 56.395,,,,2/24/2017,0.900,1.610,4.95B,2.130,0.550,2.460,1.950,,2/7/2017,56.715,,,,,,,,2/10/2017,2017-02-10 17:20:00 UTC+0000,56.025,,12:20pm,12:20pm - <b>56.025</b>,,,81.65B,,Starbucks Corporation,,64.560,55.730,,1.670,28.731,,-9.109%,+0.385%,-1.216%,+0.539%,+10.199%,55.810,14.030,26.303,22.774,,3.753,,1.810,NMS,SBUX,,,55.725,5073289,61.640,50.840,50.840 - 61.640,SBUX
,,,,757597,,,39.713,+0.032,-1.956,-2.472,-7.228,6.329,,,+0.032 - +0.046%,+0.046%,,USD,69.275,68.870,68.870 - 69.275,,,,1/1/2017,2.300,3.310,1.54B,4.110,1.470,4.230,3.981,,12/8/2016,71.138,,,,,,,,2/10/2017,2017-02-10 18:08:00 UTC+0000,69.182,,1:08pm,1:08pm - <b>69.182</b>,,,9.89B,,SCANA Corporation Common Stock,,74.440,69.060,,2.960,17.378,,-9.459%,+0.046%,-2.749%,-3.450%,+10.070%,69.150,1.741,16.833,16.355,,2.394,,5.510,NYQ,SCG,,,71.654,407774,76.410,62.853,62.853 - 76.410,SCG
,,,,9381020,,,10.03,-0.01,-0.73,5.26,-2.54,17.89,,,-0.01 - -0.02%,-0.02%,,USD,40.37,39.90,39.90 - 40.37,,,,2/24/2017,0.32,0.81,0.00,1.58,0.38,1.95,1.31,,2/8/2017,40.80,,,,,,,,2/10/2017,2017-02-10 18:59:00 UTC+0000,40.07,,1:59pm,1:59pm - <b>40.07</b>,,,53.12B,,Charles Schwab Corporation (The,,45.31,40.30,,1.29,30.59,,-5.96%,-0.02%,-1.78%,+15.13%,+80.66%,40.08,4.00,25.36,20.55,,7.12,,2.58,NYQ,SCHW,,,34.81,4140482,42.61,22.18,22.18 - 42.61,SCHW
,,,,3323000,,,10.65,+0.29,0.17,1.59,-1.87,14.46,,,+0.29 - +0.69%,+0.69%,,USD,42.39,41.93,41.93 - 42.39,,,,3/1/2017,1.76,4.18,2.41B,1.17,0.39,1.42,0.46,,11/8/2016,41.96,,,,,,,,2/10/2017,2017-02-10 18:38:00 UTC+0000,42.13,,1:38pm,1:38pm - <b>42.13</b>,,,29.55B,,Spectra Energy Corp Common Stoc,,43.00,42.16,,3.13,92.59,,-4.25%,+0.69%,+0.40%,+3.93%,+52.26%,41.84,3.93,36.01,29.67,,5.95,,3.57,NYQ,SE,,,40.54,1235518,44.00,27.67,27.67 - 44.00,SE
,,,,1659500,,,2.860,+0.995,0.141,1.398,-4.695,6.125,,,+0.995 - +2.111%,+2.111%,,USD,48.200,46.270,46.270 - 48.200,,,,12/16/2016,0.640,1.290,1.08B,2.600,0.760,3.260,2.212,,11/30/2016,47.994,,,,,,,,2/10/2017,2017-02-10 18:54:00 UTC+0000,48.135,,1:54pm,1:54pm - <b>48.135</b>,,,9.30B,,Sealed Air Corporation Common S,,53.500,47.130,,1.750,21.761,,-8.887%,+2.111%,+0.294%,+2.992%,+14.580%,47.140,16.483,16.428,14.765,,1.342,,3.440,NYQ,SEE,,,46.737,2462493,52.830,42.010,42.010 - 52.830,SEE
,,,,905252,,,17.37,-1.05,18.28,27.51,-7.04,65.96,,,-1.05 - -0.34%,-0.34%,,USD,307.70,305.44,305.44 - 307.70,,,,12/2/2016,3.36,1.11,1.95B,13.80,4.47,15.28,11.99,,11/16/2016,287.16,,,,,,,,2/10/2017,2017-02-10 17:14:00 UTC+0000,305.44,,12:14pm,12:14pm - <b>305.44</b>,,,28.13B,,Sherwin-Williams Company (The),,325.43,306.64,,2.07,25.47,,-2.25%,-0.34%,+6.37%,+9.90%,+27.54%,306.49,17.65,22.13,19.99,,2.38,,1.64,NYQ,SHW,,,277.93,156835,312.48,239.48,239.48 - 312.48,SHW
,,,,1541610,,,32.06,-0.73,-10.87,-12.21,-52.56,2.10,,,-0.73 - -0.99%,-0.99%,,USD,74.07,72.15,72.15 - 74.07,,,,2/28/2017,1.04,1.40,905.10M,7.42,2.09,7.92,6.68,,1/25/2017,83.76,,,,,,,,2/10/2017,2017-02-10 19:00:00 UTC+0000,72.89,,2:00pm,2:00pm - <b>72.89</b>,,,5.07B,,Signet Jewelers Limited Common,,108.07,73.74,,0.83,10.91,,-41.90%,-0.99%,-12.97%,-14.35%,+2.97%,73.62,2.30,9.82,9.20,,0.76,,6.36,NYQ,SIG,,,85.10,1041303,125.45,70.79,70.79 - 125.45,SIG
,,,,915034,,,61.67,+0.41,5.45,2.33,-19.20,16.32,,,+0.41 - +0.30%,+0.30%,,USD,138.68,137.01,137.01 - 138.68,,,,3/1/2017,3.00,2.17,1.69B,7.68,1.77,8.08,6.13,,2/8/2017,132.66,,,,,,,,2/10/2017,2017-02-10 18:15:00 UTC+0000,138.11,,1:15pm,1:15pm - <b>138.11</b>,,,16.08B,,J.M. Smucker Company (The) New,,138.46,137.50,,3.86,22.52,,-12.21%,+0.30%,+4.11%,+1.71%,+13.40%,137.70,2.23,17.98,17.09,,2.13,,6.08,NYQ,SJM,,,135.78,187957,157.31,121.79,121.79 - 157.31,SJM
,,,,5556010,,,29.52,+1.15,-2.19,0.81,-5.48,13.59,,,+1.15 - +1.42%,+1.42%,,USD,82.71,81.85,81.85 - 82.71,,,,4/17/2017,2.00,2.38,6.38B,1.79,0.37,3.40,-1.24,,12/5/2016,84.55,,,,,,,,2/10/2017,2017-02-10 18:43:00 UTC+0000,82.36,,1:43pm,1:43pm - <b>82.36</b>,,,114.60B,,Schlumberger N.V. Common Stock,,96.79,81.98,,-56.01,,,-6.24%,+1.42%,-2.59%,+0.99%,+19.76%,81.21,2.75,46.01,24.22,,4.06,,3.39,NYQ,SLB,,,81.55,3568479,87.84,68.77,68.77 - 87.84,SLB
,,,,822642,,,70.63,+0.55,1.61,0.50,-11.09,28.99,,,+0.55 - +0.50%,+0.50%,,USD,109.66,108.67,108.67 - 109.66,,,,1/17/2017,3.10,2.86,1.06B,1.88,0.46,2.23,2.34,,12/29/2016,107.93,,,,,,,,2/10/2017,2017-02-10 17:24:00 UTC+0000,109.54,,12:24pm,12:24pm - <b>109.54</b>,,,11.02B,,SL Green Realty Corporation Com,,120.00,108.96,,1.26,46.87,,-9.19%,+0.50%,+1.49%,+0.45%,+35.99%,108.99,1.54,58.27,49.12,,5.84,,6.43,NYQ,SLG,,,109.04,74554,120.63,80.55,80.55 - 120.63,SLG
,,,,455424,,,45.12,+1.16,-4.28,8.32,-11.87,31.18,,,+1.16 - +0.69%,+0.69%,,USD,169.98,168.81,168.81 - 169.98,,,,12/9/2016,2.84,1.69,939.60M,10.07,2.55,11.04,9.20,,11/16/2016,174.14,,,,,,,,2/10/2017,2017-02-10 15:31:00 UTC+0000,169.86,,10:31am,10:31am - <b>169.86</b>,,,9.85B,,Snap-On Incorporated Common Sto,,197.17,169.27,,1.68,18.46,,-6.53%,+0.69%,-2.46%,+5.15%,+22.48%,168.70,3.74,16.87,15.39,,2.64,,8.82,NYQ,SNA,,,161.54,84171,181.73,138.68,138.68 - 181.73,SNA
,,77.34,,1029500,77.29,,15.70,+0.07,2.66,9.62,-0.75,24.68,,,+0.07 - +0.09%,+0.09%,,USD,78.05,77.04,77.04 - 78.05,,,,12/10/2016,1.00,1.32,1.48B,5.27,1.26,5.32,6.05,,11/28/2016,74.64,,,,,,,,2/10/2017,2017-02-10 16:52:00 UTC+0000,77.30,,11:52am,11:52am - <b>77.30</b>,,,9.98B,,"Scripps Networks Interactive, I",,71.94,77.21,,1.49,12.77,,-0.96%,+0.09%,+3.56%,+14.21%,+46.90%,77.23,4.92,14.67,14.53,,2.96,,11.87,NMS,SNI,,,67.68,370061,78.05,52.62,52.62 - 78.05,SNI
,,,,4733620,,,25.05,+0.15,0.05,-1.20,-5.63,2.81,,,+0.15 - +0.31%,+0.31%,,USD,49.05,48.74,48.74 - 49.05,,,,3/6/2017,2.24,4.59,7.41B,2.90,0.70,2.99,2.66,,11/17/2016,48.96,,,,,,,,2/10/2017,2017-02-10 18:13:00 UTC+0000,49.01,,1:13pm,1:13pm - <b>49.01</b>,,,48.03B,,Southern Company (The) Common S,,50.78,48.81,,5.40,18.40,,-10.30%,+0.31%,+0.11%,-2.39%,+6.08%,48.86,1.95,16.90,16.39,,2.62,,5.08,NYQ,SO,,,50.21,1239459,54.64,46.20,46.20 - 54.64,SO
,,,,1706510,,,13.58,+1.56,-0.04,-13.88,-47.30,8.69,,,+1.56 - +0.87%,+0.87%,,USD,182.68,180.05,180.05 - 182.68,,,,2/28/2017,7.00,3.84,4.02B,6.50,1.52,6.79,5.87,,11/14/2016,181.84,,,,,,,,2/10/2017,2017-02-10 19:20:00 UTC+0000,181.80,,2:20pm,2:20pm - <b>181.80</b>,,,57.13B,,"Simon Property Group, Inc. Comm",,210.10,180.37,,2.83,30.97,,-20.65%,+0.87%,-0.02%,-7.09%,+5.02%,180.24,13.27,28.01,26.77,,10.46,,3.40,NYQ,SPG,,,195.68,614609,229.10,173.11,173.11 - 229.10,SPG
,,,,1493880,,,2.71,+0.11,10.58,6.25,-2.17,43.43,,,+0.11 - +0.09%,+0.09%,,USD,126.48,125.57,125.57 - 126.48,,,,3/10/2017,1.64,1.33,2.47B,5.98,1.58,6.64,7.94,,11/23/2016,115.74,,,,,,,,2/10/2017,2017-02-10 17:10:00 UTC+0000,126.32,,12:10pm,12:10pm - <b>126.32</b>,,,32.63B,,S&P Global Inc. Common Stock,,139.67,126.21,,1.76,15.91,,-1.69%,+0.09%,+9.14%,+5.21%,+52.39%,126.21,46.50,21.12,19.02,,5.76,,1.44,NYQ,SPGI,,,120.07,361998,128.49,82.89,82.89 - 128.49,SPGI
,,9.13,,7054300,9.12,,7.14,+0.10,-0.01,0.32,-2.24,1.89,,,+0.10 - +1.11%,+1.11%,,USD,9.16,9.00,9.00 - 9.16,,,,1/12/2017,0.48,5.36,1.36B,0.88,0.17,0.91,-0.71,,12/19/2016,9.14,,,,,,,,2/10/2017,2017-02-10 18:55:00 UTC+0000,9.13,,1:55pm,1:55pm - <b>9.13</b>,,,5.94B,,"Staples, Inc.",,9.92,9.02,,7.71,,,-19.70%,+1.11%,-0.16%,+3.61%,+26.10%,9.03,1.26,10.38,10.03,,0.29,,2.33,NMS,SPLS,,,8.81,1760339,11.37,7.24,7.24 - 11.37,SPLS
,,76.96,,1053450,76.92,,33.47,+0.74,-1.06,-2.79,-52.02,5.40,,,+0.74 - +0.97%,+0.97%,,USD,76.96,75.56,75.56 - 76.96,,,,,,,742.64M,4.46,1.09,4.62,2.75,,,77.98,,,,,,,,2/10/2017,2017-02-10 17:35:00 UTC+0000,76.92,,12:35pm,12:35pm - <b>76.92</b>,,,6.54B,,"Stericycle, Inc.",,87.43,76.23,,2.05,27.96,,-40.34%,+0.97%,-1.36%,-3.50%,+7.55%,76.18,2.28,17.25,16.65,,1.83,,6.64,NMS,SRCL,,,79.71,158141,128.94,71.52,71.52 - 128.94,SRCL
,,,,1118100,,,49.31,+0.83,2.40,0.59,-10.18,11.53,,,+0.83 - +0.80%,+0.80%,,USD,104.50,103.35,103.35 - 104.50,,,,1/15/2017,3.02,2.94,2.83B,4.82,1.69,5.11,5.39,,12/27/2016,102.08,,,,,,,,2/10/2017,2017-02-10 18:09:00 UTC+0000,104.48,,1:09pm,1:09pm - <b>104.48</b>,,,26.16B,,Sempra Energy Common Stock,,115.07,103.35,,3.50,19.39,,-8.88%,+0.80%,+2.35%,+0.57%,+12.40%,103.65,2.10,21.68,20.45,,2.59,,4.80,NYQ,SRE,,,103.89,214575,114.66,92.95,92.95 - 114.66,SRE
,,,,3946170,,,45.56,-0.07,1.52,8.92,-1.06,25.52,,,-0.07 - -0.12%,-0.12%,,USD,58.06,57.58,57.58 - 58.06,,,,12/15/2016,1.04,1.80,0.00,3.85,0.97,4.31,3.60,,11/28/2016,56.14,,,,,,,,2/10/2017,2017-02-10 17:39:00 UTC+0000,57.66,,12:39pm,12:39pm - <b>57.66</b>,,,28.34B,,"SunTrust Banks, Inc. Common Sto",,59.90,58.05,,3.27,16.02,,-1.81%,-0.12%,+2.70%,+18.30%,+79.40%,57.73,1.27,14.98,13.38,,3.48,,3.31,NYQ,STI,,,48.74,910086,58.72,32.14,32.14 - 58.72,STI
,,,,2308770,,,47.19,-0.25,-1.30,4.08,-5.80,27.09,,,-0.25 - -0.32%,-0.32%,,USD,78.25,77.33,77.33 - 78.25,,,,1/18/2017,1.52,1.97,0.00,5.80,1.54,6.51,4.97,,12/29/2016,78.99,,,,,,,,2/10/2017,2017-02-10 17:59:00 UTC+0000,77.69,,12:59pm,12:59pm - <b>77.69</b>,,,29.67B,,State Street Corporation Common,,85.53,78.22,,1.76,15.63,,-6.95%,-0.32%,-1.64%,+5.54%,+53.54%,77.94,1.65,13.39,11.93,,2.92,,3.00,NYQ,STT,,,73.61,775377,83.49,50.60,50.60 - 83.49,STT
,,46.40,,5061380,46.39,,5.16,+0.02,5.87,9.55,-0.29,27.97,,,+0.02 - +0.04%,+0.04%,,USD,46.60,45.83,45.83 - 46.60,,,,4/5/2017,2.52,5.55,1.71B,4.49,1.07,4.55,1.71,,12/19/2016,40.52,,,,,,,,2/10/2017,2017-02-10 18:09:00 UTC+0000,46.39,,1:09pm,1:09pm - <b>46.39</b>,,,13.69B,,Seagate Technology PLC,,45.56,46.51,,0.59,27.07,,-0.62%,+0.04%,+14.50%,+25.93%,+151.84%,46.37,8.99,10.33,10.20,,1.25,,9.17,NMS,STX,,,36.84,2004139,46.68,18.42,18.42 - 46.68,STX
,,,,2151510,,,35.26,-0.34,4.35,-4.05,-18.16,19.78,,,-0.34 - -0.22%,-0.22%,,USD,155.79,154.04,154.04 - 155.79,,,,2/23/2017,1.60,1.07,2.40B,6.65,1.88,7.52,6.46,,2/7/2017,151.04,,,,,,,,2/10/2017,2017-02-10 19:17:00 UTC+0000,155.39,,2:17pm,2:17pm - <b>155.39</b>,,,30.47B,,"Constellation Brands, Inc. Comm",,176.44,155.12,,1.33,24.05,,-10.46%,-0.22%,+2.88%,-2.54%,+14.59%,155.73,4.42,23.37,20.66,,4.21,,2.52,NYQ,STZ,,,159.44,849103,173.55,135.61,135.61 - 173.55,STZ
