AfterHoursChangeRealtime,AnnualizedGain,Ask,AskRealtime,AverageDailyVolume,Bid,BidRealtime,BookValue,Change,ChangeFromFiftydayMovingAverage,ChangeFromTwoHundreddayMovingAverage,ChangeFromYearHigh,ChangeFromYearLow,ChangePercentRealtime,ChangeRealtime,Change_PercentChange,ChangeinPercent,Commission,Currency,DaysHigh,DaysLow,DaysRange,DaysRangeRealtime,DaysValueChange,DaysValueChangeRealtime,DividendPayDate,DividendShare,DividendYield,EBITDA,EPSEstimateCurrentYear,EPSEstimateNextQuarter,EPSEstimateNextYear,EarningsShare,ErrorIndicationreturnedforsymbolchangedinvalid,ExDividendDate,FiftydayMovingAverage,HighLimit,HoldingsGain,HoldingsGainPercent,HoldingsGainPercentRealtime,HoldingsGainRealtime,HoldingsValue,HoldingsValueRealtime,LastTradeDate,LastTradeDateTimeUTC,LastTradePriceOnly,LastTradeRealtimeWithTime,LastTradeTime,LastTradeWithTime,LowLimit,MarketCapRealtime,MarketCapitalization,MoreInfo,Name,Notes,OneyrTargetPrice,Open,OrderBookRealtime,PEGRatio,PERatio,PERatioRealtime,PercebtChangeFromYearHigh,PercentChange,PercentChangeFromFiftydayMovingAverage,PercentChangeFromTwoHundreddayMovingAverage,PercentChangeFromYearLow,PreviousClose,PriceBook,PriceEPSEstimateCurrentYear,PriceEPSEstimateNextYear,PricePaid,PriceSales,SharesOwned,ShortRatio,StockExchange,Symbol,TickerTrend,TradeDate,TwoHundreddayMovingAverage,Volume,YearHigh,YearLow,YearRange,symbol
,,,,1659500,,,2.86,+0.66,-0.19,1.06,-5.03,5.79,,,+0.66 - +1.40%,+1.40%,,USD,47.81,46.27,46.27 - 47.81,,,,12/16/2016,0.64,1.29,1.08B,2.60,0.76,3.26,2.21,,11/30/2016,47.99,,,,,,,,2/10/2017,2017-02-10 18:09:00 UTC+0000,47.80,,1:09pm,1:09pm - <b>47.80</b>,,,9.24B,,Sealed Air Corporation Common S,,53.50,47.13,,1.75,21.61,,-9.52%,+1.40%,-0.40%,+2.28%,+13.78%,47.14,16.48,16.31,14.66,,1.34,,3.44,NYQ,SEE,,,46.74,2185837,52.83,42.01,42.01 - 52.83,SEE
,,,,905252,,,17.37,+0.46,19.79,29.02,-5.53,67.47,,,+0.46 - +0.15%,+0.15%,,USD,307.70,305.26,305.26 - 307.70,,,,12/2/2016,3.36,1.11,1.95B,13.80,4.47,15.28,11.99,,11/16/2016,287.16,,,,,,,,2/10/2017,2017-02-10 18:26:00 UTC+0000,306.95,,1:26pm,1:26pm - <b>306.95</b>,,,28.27B,,Sherwin-Williams Company (The),,325.43,306.64,,2.07,25.60,,-1.77%,+0.15%,+6.89%,+10.44%,+28.17%,306.49,17.65,22.24,20.09,,2.38,,1.64,NYQ,SHW,,,277.93,215972,312.48,239.48,239.48 - 312.48,SHW
,,,,1541610,,,32.06,-0.73,-10.87,-12.21,-52.56,2.10,,,-0.73 - -0.99%,-0.99%,,USD,74.07,72.15,72.15 - 74.07,,,,2/28/2017,1.04,1.40,905.10M,7.42,2.09,7.92,6.68,,1/25/2017,83.76,,,,,,,,2/10/2017,2017-02-10 19:00:00 UTC+0000,72.89,,2:00pm,2:00pm - <b>72.89</b>,,,5.07B,,Signet Jewelers Limited Common,,108.07,73.74,,0.83,10.91,,-41.90%,-0.99%,-12.97%,-14.35%,+2.97%,73.62,2.30,9.82,9.20,,0.76,,6.36,NYQ,SIG,,,85.10,1041303,125.45,70.79,70.79 - 125.45,SIG
,,,,915034,,,61.67,+0.25,5.29,2.17,-19.36,16.16,,,+0.25 - +0.18%,+0.18%,,USD,138.68,137.01,137.01 - 138.68,,,,3/1/2017,3.00,2.17,1.69B,7.68,1.77,8.08,6.13,,2/8/2017,132.66,,,,,,,,2/10/2017,2017-02-10 17:02:00 UTC+0000,137.95,,12:02pm,12:02pm - <b>137.95</b>,,,16.06B,,J.M. Smucker Company (The) New,,138.46,137.50,,3.86,22.49,,-12.31%,+0.18%,+3.98%,+1.60%,+13.27%,137.70,2.23,17.96,17.07,,2.13,,6.08,NYQ,SJM,,,135.78,138433,157.31,121.79,121.79 - 157.31,SJM
,,,,5565680,,,29.52,+0.09,-3.49,-0.34,-6.63,15.11,,,+0.09 - +0.11%,+0.11%,,USD,81.76,81.16,81.16 - 81.76,,,,4/17/2017,2.00,2.38,6.38B,1.79,0.37,3.40,-1.24,,12/5/2016,84.70,,,,,,,,2/9/2017,2017-02-09 21:00:00 UTC+0000,81.21,,4:00pm,4:00pm - <b>81.21</b>,,,113.00B,,Schlumberger N.V. Common Stock,,96.79,81.69,,-55.95,,,-7.55%,+0.11%,-4.12%,-0.42%,+22.86%,81.12,2.75,45.37,23.89,,4.06,,3.39,NYQ,SLB,,,81.55,6119033,87.84,66.10,66.10 - 87.84,SLB
,,,,822642,,,70.63,+0.52,1.06,-0.05,-11.64,28.44,,,+0.52 - +0.48%,+0.48%,,USD,109.21,108.23,108.23 - 109.21,,,,1/17/2017,3.10,2.86,1.06B,1.88,0.46,2.23,2.34,,12/29/2016,107.93,,,,,,,,2/9/2017,2017-02-09 21:02:00 UTC+0000,108.99,,4:02pm,4:02pm - <b>108.99</b>,,,10.96B,,SL Green Realty Corporation Com,,120.00,108.64,,1.25,46.64,,-9.65%,+0.48%,+0.98%,-0.05%,+35.31%,108.47,1.54,57.97,48.87,,5.81,,6.43,NYQ,SLG,,,109.04,449323,120.63,80.55,80.55 - 120.63,SLG
,,,,455424,,,45.12,+1.35,-4.09,8.51,-11.68,31.37,,,+1.35 - +0.80%,+0.80%,,USD,170.10,168.81,168.81 - 170.10,,,,12/9/2016,2.84,1.69,939.60M,10.07,2.55,11.04,9.20,,11/16/2016,174.14,,,,,,,,2/10/2017,2017-02-10 18:51:00 UTC+0000,170.05,,1:51pm,1:51pm - <b>170.05</b>,,,9.86B,,Snap-On Incorporated Common Sto,,197.17,169.27,,1.68,18.48,,-6.43%,+0.80%,-2.35%,+5.27%,+22.62%,168.70,3.74,16.89,15.40,,2.64,,8.82,NYQ,SNA,,,161.54,201519,181.73,138.68,138.68 - 181.73,SNA
,,77.37,,1029500,77.36,,15.70,+0.13,2.72,9.68,-0.69,24.74,,,+0.13 - +0.17%,+0.17%,,USD,78.05,77.04,77.04 - 78.05,,,,12/10/2016,1.00,1.32,1.48B,5.27,1.26,5.32,6.05,,11/28/2016,74.64,,,,,,,,2/10/2017,2017-02-10 19:38:00 UTC+0000,77.36,,2:38pm,2:38pm - <b>77.36</b>,,,9.99B,,"Scripps Networks Interactive, I",,71.94,77.21,,1.49,12.78,,-0.88%,+0.17%,+3.64%,+14.30%,+47.02%,77.23,4.92,14.68,14.54,,2.96,,11.87,NMS,SNI,,,67.68,734188,78.05,52.62,52.62 - 78.05,SNI
,,,,4733620,,,25.05,+0.15,0.05,-1.20,-5.63,2.81,,,+0.15 - +0.31%,+0.31%,,USD,49.05,48.74,48.74 - 49.05,,,,3/6/2017,2.24,4.59,7.41B,2.90,0.70,2.99,2.66,,11/17/2016,48.96,,,,,,,,2/10/2017,2017-02-10 18:13:00 UTC+0000,49.01,,1:13pm,1:13pm - <b>49.01</b>,,,48.03B,,Southern Company (The) Common S,,50.78,48.81,,5.40,18.40,,-10.30%,+0.31%,+0.11%,-2.39%,+6.08%,48.86,1.95,16.90,16.39,,2.62,,5.08,NYQ,SO,,,50.21,1239459,54.64,46.20,46.20 - 54.64,SO
,,,,1706510,,,13.58,+2.04,0.44,-13.40,-46.82,9.17,,,+2.04 - +1.13%,+1.13%,,USD,182.68,180.05,180.05 - 182.68,,,,2/28/2017,7.00,3.84,4.02B,6.50,1.52,6.79,5.87,,11/14/2016,181.84,,,,,,,,2/10/2017,2017-02-10 20:40:00 UTC+0000,182.28,,3:40pm,3:40pm - <b>182.28</b>,,,57.28B,,"Simon Property Group, Inc. Comm",,210.10,180.37,,2.83,31.05,,-20.44%,+1.13%,+0.24%,-6.85%,+5.30%,180.24,13.27,28.09,26.85,,10.46,,3.40,NYQ,SPG,,,195.68,809224,229.10,173.11,173.11 - 229.10,SPG
,,,,1493880,,,2.714,+0.155,10.628,6.295,-2.125,43.475,,,+0.155 - +0.123%,+0.123%,,USD,126.561,125.460,125.460 - 126.561,,,,3/10/2017,1.640,1.330,2.47B,5.980,1.580,6.640,7.940,,11/23/2016,115.737,,,,,,,,2/10/2017,2017-02-10 20:29:00 UTC+0000,126.365,,3:29pm,3:29pm - <b>126.365</b>,,,32.64B,,S&P Global Inc. Common Stock,,139.670,126.210,,1.760,15.915,,-1.654%,+0.123%,+9.183%,+5.243%,+52.449%,126.210,46.503,21.131,19.031,,5.759,,1.440,NYQ,SPGI,,,120.070,862738,128.490,82.890,82.890 - 128.490,SPGI
,,9.13,,7054300,9.12,,7.14,+0.10,-0.01,0.32,-2.24,1.89,,,+0.10 - +1.11%,+1.11%,,USD,9.16,9.00,9.00 - 9.16,,,,1/12/2017,0.48,5.36,1.36B,0.88,0.17,0.91,-0.71,,12/19/2016,9.14,,,,,,,,2/10/2017,2017-02-10 18:55:00 UTC+0000,9.13,,1:55pm,1:55pm - <b>9.13</b>,,,5.94B,,"Staples, Inc.",,9.92,9.02,,7.71,,,-19.70%,+1.11%,-0.16%,+3.61%,+26.10%,9.03,1.26,10.38,10.03,,0.29,,2.33,NMS,SPLS,,,8.81,1760339,11.37,7.24,7.24 - 11.37,SPLS
,,76.76,,1053450,76.74,,33.47,+0.57,-1.23,-2.96,-52.19,5.23,,,+0.57 - +0.75%,+0.75%,,USD,77.05,75.56,75.56 - 77.05,,,,,,,742.64M,4.46,1.09,4.62,2.75,,,77.98,,,,,,,,2/10/2017,2017-02-10 20:47:00 UTC+0000,76.75,,3:47pm,3:47pm - <b>76.75</b>,,,6.53B,,"Stericycle, Inc.",,87.43,76.23,,2.05,27.90,,-40.48%,+0.75%,-1.58%,-3.71%,+7.31%,76.18,2.28,17.21,16.61,,1.83,,6.64,NMS,SRCL,,,79.71,368152,128.94,71.52,71.52 - 128.94,SRCL
,,,,1118100,,,49.31,+0.42,1.99,0.18,-10.59,11.12,,,+0.42 - +0.41%,+0.41%,,USD,104.52,103.35,103.35 - 104.52,,,,1/15/2017,3.02,2.94,2.83B,4.82,1.69,5.11,5.39,,12/27/2016,102.08,,,,,,,,2/10/2017,2017-02-10 20:01:00 UTC+0000,104.07,,3:01pm,3:01pm - <b>104.07</b>,,,26.06B,,Sempra Energy Common Stock,,115.07,103.35,,3.50,19.31,,-9.24%,+0.41%,+1.95%,+0.17%,+11.96%,103.65,2.10,21.59,20.37,,2.59,,4.80,NYQ,SRE,,,103.89,325329,114.66,92.95,92.95 - 114.66,SRE
,,,,3946170,,,45.561,+0.005,1.591,8.993,-0.985,25.595,,,+0.005 - +0.009%,+0.009%,,USD,58.060,57.580,57.580 - 58.060,,,,12/15/2016,1.040,1.800,0.00,3.850,0.970,4.310,3.600,,11/28/2016,56.144,,,,,,,,2/10/2017,2017-02-10 18:18:00 UTC+0000,57.735,,1:18pm,1:18pm - <b>57.735</b>,,,28.38B,,"SunTrust Banks, Inc. Common Sto",,59.900,58.050,,3.270,16.038,,-1.677%,+0.009%,+2.834%,+18.449%,+79.636%,57.730,1.267,14.996,13.396,,3.477,,3.310,NYQ,STI,,,48.742,1042996,58.720,32.140,32.140 - 58.720,STI
,,,,2308770,,,47.19,+0.07,-0.98,4.40,-5.48,27.41,,,+0.07 - +0.09%,+0.09%,,USD,78.25,77.33,77.33 - 78.25,,,,1/18/2017,1.52,1.97,0.00,5.80,1.54,6.51,4.97,,12/29/2016,78.99,,,,,,,,2/10/2017,2017-02-10 20:09:00 UTC+0000,78.01,,3:09pm,3:09pm - <b>78.01</b>,,,29.80B,,State Street Corporation Common,,85.53,78.22,,1.76,15.70,,-6.56%,+0.09%,-1.24%,+5.97%,+54.17%,77.94,1.65,13.45,11.98,,2.92,,3.00,NYQ,STT,,,73.61,1245769,83.49,50.60,50.60 - 83.49,STT
,,46.35,,5061380,46.34,,5.16,-0.02,5.83,9.51,-0.33,27.93,,,-0.02 - -0.04%,-0.04%,,USD,46.60,45.83,45.83 - 46.60,,,,4/5/2017,2.52,5.55,1.71B,4.49,1.07,4.55,1.71,,12/19/2016,40.52,,,,,,,,2/10/2017,2017-02-10 20:28:00 UTC+0000,46.35,,3:28pm,3:28pm - <b>46.35</b>,,,13.68B,,Seagate Technology PLC,,45.56,46.51,,0.59,27.04,,-0.71%,-0.04%,+14.40%,+25.82%,+151.63%,46.37,8.99,10.32,10.19,,1.25,,9.17,NMS,STX,,,36.84,2834402,46.68,18.42,18.42 - 46.68,STX
,,,,2151510,,,35.26,-0.56,4.13,-4.27,-18.38,19.56,,,-0.56 - -0.36%,-0.36%,,USD,155.79,154.04,154.04 - 155.79,,,,2/23/2017,1.60,1.07,2.40B,6.65,1.88,7.52,6.46,,2/7/2017,151.04,,,,,,,,2/10/2017,2017-02-10 18:55:00 UTC+0000,155.17,,1:55pm,1:55pm - <b>155.17</b>,,,30.42B,,"Constellation Brands, Inc. Comm",,176.44,155.12,,1.33,24.01,,-10.59%,-0.36%,+2.74%,-2.68%,+14.42%,155.73,4.42,23.33,20.63,,4.21,,2.52,NYQ,STZ,,,159.44,775148,173.55,135.61,135.61 - 173.55,STZ
,,,,998266,,,43.17,+0.50,3.69,3.01,-5.19,32.64,,,+0.50 - +0.41%,+0.41%,,USD,124.02,123.07,123.07 - 124.02,,,,12/20/2016,2.32,1.89,1.85B,6.95,1.91,7.58,6.51,,11/30/2016,119.89,,,,,,,,2/10/2017,2017-02-10 15:10:00 UTC+0000,123.58,,10:10am,10:10am - <b>123.58</b>,,,18.18B,,"Stanley Black & Decker, Inc. Co",,133.69,123.51,,1.71,18.98,,-4.03%,+0.41%,+3.07%,+2.50%,+35.89%,123.08,2.85,17.78,16.30,,1.59,,3.11,NYQ,SWK,,,120.57,33650,128.77,90.94,90.94 - 128.77,SWK
,,92.61,,2526060,92.59,,19.81,+0.13,9.09,16.14,-1.89,36.59,,,+0.13 - +0.14%,+0.14%,,USD,92.75,91.41,91.41 - 92.75,,,,2/23/2017,1.12,1.23,1.37B,6.21,1.49,7.07,4.73,,1/31/2017,83.51,,,,,,,,2/10/2017,2017-02-10 18:24:00 UTC+0000,92.60,,1:24pm,1:24pm - <b>92.60</b>,,,17.11B,,"Skyworks Solutions, Inc.",,92.57,92.73,,1.00,19.59,,-2.00%,+0.14%,+10.88%,+21.11%,+65.33%,92.47,4.67,14.91,13.10,,5.22,,6.73,NMS,SWKS,,,76.46,1088176,94.49,56.01,56.01 - 94.49,SWKS
,,,,14642000,,,2.30,-0.06,-0.79,-2.97,-6.55,3.74,,,-0.06 - -0.66%,-0.66%,,USD,9.15,9.01,9.01 - 9.15,,,,,0.00,0.00,650.00M,-0.01,0.23,0.82,-11.38,,4/18/2000,9.83,,,,,,,,2/10/2017,2017-02-10 16:10:00 UTC+0000,9.04,,11:10am,11:10am - <b>9.04</b>,,,4.42B,,Southwestern Energy Company Com,,13.39,9.10,,-15.25,,,-42.01%,-0.66%,-8.07%,-24.74%,+70.57%,9.10,3.96,,11.02,,1.82,,4.02,NYQ,SWN,,,12.01,2572318,15.59,5.30,5.30 - 15.59,SWN
,,,,6604460,,,17.37,-0.18,-0.07,5.09,-1.74,13.06,,,-0.18 - -0.49%,-0.49%,,USD,36.80,36.22,36.22 - 36.80,,,,2/16/2017,0.52,1.43,0.00,3.05,0.74,3.39,2.71,,2/2/2017,36.38,,,,,,,,2/10/2017,2017-02-10 20:01:00 UTC+0000,36.31,,3:01pm,3:01pm - <b>36.31</b>,,,29.68B,,Synchrony Financial Common Stoc,,42.91,36.73,,1.10,13.40,,-4.59%,-0.49%,-0.18%,+16.30%,+56.17%,36.49,2.10,11.90,10.71,,4.27,,1.85,NYQ,SYF,,,31.22,3923637,38.06,23.25,23.25 - 38.06,SYF
,,,,1555520,,,25.50,,1.73,6.98,-3.91,27.56,,,,,,USD,,,,,,,1/31/2017,1.70,1.39,3.11B,6.41,1.52,7.04,4.35,,12/28/2016,121.59,,,,,,,,2/9/2017,2017-02-09 21:02:00 UTC+0000,123.32,,4:02pm,4:02pm - <b>123.32</b>,,,46.18B,,Stryker Corporation,,130.95,,,1.98,28.35,,-3.07%,,+1.42%,+6.00%,+28.78%,123.32,4.84,19.24,17.52,,4.08,,6.14,NYQ,SYK,,,116.34,0,127.23,95.76,95.76 - 127.23,SYK
,,29.02,,7754390,29.01,,6.38,+0.02,2.81,4.46,-0.25,12.87,,,+0.02 - +0.07%,+0.07%,,USD,29.26,28.93,28.93 - 29.26,,,,3/15/2017,0.30,1.06,875.00M,1.19,0.37,1.74,3.32,,11/17/2016,26.20,,,,,,,,2/10/2017,2017-02-10 20:47:00 UTC+0000,29.01,,3:47pm,3:47pm - <b>29.01</b>,,,17.95B,,Symantec Corporation,,28.91,29.08,,2.74,8.74,,-0.85%,+0.07%,+10.74%,+18.17%,+79.74%,28.99,4.54,24.38,16.67,,4.75,,4.83,NMS,SYMC,,,24.55,3435683,29.26,16.14,16.14 - 29.26,SYMC
,,,,3534760,,,4.58,+0.26,-1.59,0.46,-4.56,10.46,,,+0.26 - +0.50%,+0.50%,,USD,52.57,52.02,52.02 - 52.57,,,,1/27/2017,1.32,2.58,3.00B,2.48,0.72,2.75,1.83,,1/4/2017,54.10,,,,,,,,2/10/2017,2017-02-10 19:19:00 UTC+0000,52.51,,2:19pm,2:19pm - <b>52.51</b>,,,28.37B,,Sysco Corporation Common Stock,,54.38,52.19,,1.75,28.63,,-7.99%,+0.50%,-2.95%,+0.89%,+24.88%,52.25,11.40,21.17,19.09,,0.53,,5.09,NYQ,SYY,,,52.05,1741529,57.07,42.05,42.05 - 57.07,SYY
,,,,21721400,,,20.0580,+0.0415,-0.3400,0.9374,-2.5385,5.3015,,,+0.0415 - +0.1005%,+0.1005%,,USD,41.4300,41.2000,41.2000 - 41.4300,,,,2/1/2017,1.9600,4.7700,50.56B,2.9500,0.7600,3.0400,2.1000,,1/6/2017,41.6915,,,,,,,,2/10/2017,2017-02-10 19:36:00 UTC+0000,41.3515,,2:36pm,2:36pm - <b>41.3515</b>,,,253.86B,,AT&T Inc.,,42.2400,41.2500,,1.6600,19.6912,,-5.7838%,+0.1005%,-0.8155%,+2.3195%,+14.7060%,41.3100,2.0595,14.0175,13.6025,,1.5484,,4.4800,NYQ,T,,,40.4141,6516657,43.8900,36.0500,36.0500 - 43.8900,T
,,,,1576000,,,46.16,-0.48,-0.85,-4.85,-16.00,12.89,,,-0.48 - -0.50%,-0.50%,,USD,96.94,96.10,96.10 - 96.94,,,,12/15/2016,1.64,1.70,605.50M,6.30,1.37,6.53,2.77,,11/28/2016,97.04,,,,,,,,2/10/2017,2017-02-10 19:29:00 UTC+0000,96.19,,2:29pm,2:29pm - <b>96.19</b>,,,20.67B,,Molson Coors Brewing Company Cl,,118.45,96.67,,2.05,34.73,,-14.26%,-0.50%,-0.87%,-4.80%,+15.47%,96.67,2.09,15.29,14.73,,6.05,,2.45,NYQ,TAP,,,101.04,964048,112.19,83.30,83.30 - 112.19,TAP
,,,,1559540,,,7.18,-0.97,3.08,2.51,-1.55,9.25,,,-0.97 - -2.96%,-2.96%,,USD,32.54,31.66,31.66 - 32.54,,,,,,,374.00M,2.48,0.38,1.56,0.14,,,28.69,,,,,,,,2/10/2017,2017-02-10 18:45:00 UTC+0000,31.77,,1:45pm,1:45pm - <b>31.77</b>,,,4.13B,,Teradata Corporation Common Sto,,29.67,32.33,,4.50,230.22,,-4.65%,-2.96%,+10.73%,+8.58%,+41.07%,32.74,4.56,21.18,20.37,,1.76,,14.20,NYQ,TDC,,,29.26,3020199,33.32,22.52,22.52 - 33.32,TDC
,,,,1045650,,,-12.22,+1.57,12.58,-12.38,-41.20,62.63,,,+1.57 - +0.62%,+0.62%,,USD,254.16,250.40,250.40 - 254.16,,,,11/1/2016,0.00,0.00,1.49B,12.20,3.15,13.65,8.56,,10/20/2016,240.60,,,,,,,,2/10/2017,2017-02-10 20:21:00 UTC+0000,253.18,,3:21pm,3:21pm - <b>253.18</b>,,,13.51B,,Transdigm Group Incorporated Tr,,295.18,251.48,,2.90,29.59,,-14.00%,+0.62%,+5.23%,-4.66%,+32.87%,251.61,,20.74,18.55,,4.09,,9.49,NYQ,TDG,,,265.56,771928,294.38,190.55,190.55 - 294.38,TDG
,,,,1527020,,,24.8580,-0.3561,3.5400,9.1919,-1.5361,21.0539,,,-0.3561 - -0.4728%,-0.4728%,,USD,75.7700,74.8900,74.8900 - 75.7700,,,,12/9/2016,1.4800,1.9600,2.63B,4.4300,1.1200,4.7700,5.7160,,11/22/2016,71.4139,,,,,,,,2/10/2017,2017-02-10 19:09:00 UTC+0000,74.9539,,2:09pm,2:09pm - <b>74.9539</b>,,,26.63B,,TE Connectivity Ltd. New Switze,,79.7800,75.4600,,2.1300,13.1130,,-2.0082%,-0.4728%,+4.9570%,+13.9775%,+39.0610%,75.3100,3.0296,16.9196,15.7136,,2.1461,,3.4300,NYQ,TEL,,,65.7620,1029820,76.4900,53.9000,53.9000 - 76.4900,TEL
,,,,1923620,,,10.27,+0.24,1.54,2.21,-1.69,5.78,,,+0.24 - +1.02%,+1.02%,,USD,23.72,23.38,23.38 - 23.72,,,,1/3/2017,0.56,2.41,1.16B,2.25,0.41,1.88,2.02,,12/7/2016,22.15,,,,,,,,2/10/2017,2017-02-10 17:41:00 UTC+0000,23.69,,12:41pm,12:41pm - <b>23.69</b>,,,5.08B,,TEGNA Inc,,24.57,23.55,,1.04,11.74,,-6.66%,+1.02%,+6.95%,+10.28%,+32.27%,23.45,2.28,10.53,12.60,,1.54,,4.11,NYQ,TGNA,,,21.48,586879,25.38,17.91,17.91 - 25.38,TGNA
,,,,6116720,,,19.64,-0.59,-2.40,-5.20,-18.32,2.88,,,-0.59 - -0.89%,-0.89%,,USD,66.96,65.22,65.22 - 66.96,,,,3/10/2017,2.40,3.78,7.47B,5.05,1.33,5.35,5.62,,11/14/2016,68.22,,,,,,,,2/10/2017,2017-02-10 19:15:00 UTC+0000,65.82,,2:15pm,2:15pm - <b>65.82</b>,,,36.97B,,Target Corporation Common Stock,,73.82,66.51,,2.53,11.71,,-21.77%,-0.89%,-3.52%,-7.32%,+4.58%,66.41,3.38,13.03,12.30,,0.53,,8.52,NYQ,TGT,,,71.02,3928872,84.14,62.94,62.94 - 84.14,TGT
,,,,1977470,,,23.37,+0.95,2.71,7.06,-4.06,24.39,,,+0.95 - +1.18%,+1.18%,,USD,81.68,80.48,80.48 - 81.68,,,,1/10/2017,1.80,2.29,934.80M,3.66,0.69,3.88,3.57,,12/16/2016,78.67,,,,,,,,2/10/2017,2017-02-10 20:40:00 UTC+0000,81.38,,3:40pm,3:40pm - <b>81.38</b>,,,10.13B,,Tiffany & Co. Common Stock,,83.81,80.57,,2.89,22.79,,-4.75%,+1.18%,+3.44%,+9.50%,+42.81%,80.43,3.44,22.23,20.97,,2.51,,8.57,NYQ,TIF,,,74.32,814809,85.44,56.99,56.99 - 85.44,TIF
,,,,3546720,,,6.64,+0.60,0.52,-0.38,-7.53,8.30,,,+0.60 - +0.79%,+0.79%,,USD,76.53,75.62,75.62 - 76.53,,,,3/2/2017,1.04,1.38,4.48B,3.52,0.81,3.79,3.41,,2/7/2017,75.59,,,,,,,,2/9/2017,2017-02-09 21:01:00 UTC+0000,76.11,,4:01pm,4:01pm - <b>76.11</b>,,,49.62B,,"TJX Companies, Inc. (The) Commo",,84.50,75.70,,2.19,22.29,,-9.00%,+0.79%,+0.69%,-0.50%,+12.24%,75.51,11.37,21.62,20.08,,1.51,,2.92,NYQ,TJX,,,76.49,3175813,83.64,67.81,67.81 - 83.64,TJX
,,,,501019,,,42.78,+0.59,1.00,7.30,-0.20,26.34,,,+0.59 - +0.79%,+0.79%,,USD,75.21,74.56,74.56 - 75.21,,,,2/1/2017,0.56,0.75,863.00M,4.69,1.16,5.03,4.49,,1/4/2017,74.04,,,,,,,,2/10/2017,2017-02-10 18:59:00 UTC+0000,75.04,,1:59pm,1:59pm - <b>75.04</b>,,,8.90B,,Torchmark Corporation Common St,,72.56,74.82,,2.15,16.71,,-0.27%,+0.79%,+1.36%,+10.78%,+54.09%,74.45,1.74,16.00,14.92,,2.25,,4.27,NYQ,TMK,,,67.74,157668,75.24,48.70,48.70 - 75.24,TMK
,,,,2078120,,,54.58,+0.28,8.93,5.27,-5.65,31.06,,,+0.28 - +0.18%,+0.18%,,USD,155.49,154.27,154.27 - 155.49,,,,1/16/2017,0.60,0.39,4.55B,9.16,2.26,10.10,5.09,,12/13/2016,146.10,,,,,,,,2/10/2017,2017-02-10 19:21:00 UTC+0000,155.02,,2:21pm,2:21pm - <b>155.02</b>,,,61.17B,,Thermo Fisher Scientific Inc Co,,172.53,154.68,,1.58,30.45,,-3.52%,+0.18%,+6.11%,+3.52%,+25.06%,154.74,2.83,16.92,15.35,,3.34,,2.88,NYQ,TMO,,,149.75,819311,160.68,123.96,123.96 - 160.68,TMO
,,52.02,,2161570,52.00,,10.85,-0.50,1.24,-5.24,-19.68,6.38,,,-0.50 - -0.95%,-0.95%,,USD,52.90,51.82,51.82 - 52.90,,,,,,,182.00M,1.53,0.33,1.56,0.83,,,50.77,,,,,,,,2/10/2017,2017-02-10 20:21:00 UTC+0000,52.01,,3:21pm,3:21pm - <b>52.01</b>,,,7.58B,,"TripAdvisor, Inc.",,52.09,52.70,,6.75,62.51,,-27.45%,-0.95%,+2.45%,-9.16%,+13.98%,52.51,4.84,33.77,33.34,,5.19,,5.52,NMS,TRIP,,,57.25,2039810,71.69,45.63,45.63 - 71.69,TRIP
,,69.31,,2046270,69.30,,20.46,+0.85,-3.14,-0.88,-9.70,6.33,,,+0.85 - +1.24%,+1.24%,,USD,69.40,68.50,68.50 - 69.40,,,,12/29/2016,2.16,3.21,1.93B,4.82,1.21,5.07,4.75,,12/13/2016,72.44,,,,,,,,2/10/2017,2017-02-10 20:40:00 UTC+0000,69.30,,3:40pm,3:40pm - <b>69.30</b>,,,16.96B,,"T. Rowe Price Group, Inc.",,71.73,68.63,,1.97,14.59,,-12.28%,+1.24%,-4.33%,-1.26%,+10.05%,68.45,3.35,14.38,13.67,,3.97,,6.52,NMS,TROW,,,70.18,1551149,79.00,62.97,62.97 - 79.00,TROW
,,,,1642080,,,83.05,+1.35,1.44,4.30,-2.96,16.68,,,+1.35 - +1.14%,+1.14%,,USD,120.21,118.99,118.99 - 120.21,,,,3/31/2017,2.68,2.28,5.24B,9.51,2.16,9.94,10.28,,12/7/2016,118.69,,,,,,,,2/10/2017,2017-02-10 18:24:00 UTC+0000,120.13,,1:24pm,1:24pm - <b>120.13</b>,,,33.59B,,"The Travelers Companies, Inc. C",,121.73,119.00,,2.16,11.69,,-2.40%,+1.14%,+1.21%,+3.71%,+16.12%,118.78,1.43,12.63,12.09,,1.20,,3.84,NYQ,TRV,,,115.83,581404,123.09,103.45,103.45 - 123.09,TRV
,,74.38,,1579120,74.36,,11.08,+0.83,-0.75,-0.67,-22.88,12.87,,,+0.83 - +1.13%,+1.13%,,USD,74.38,73.32,73.32 - 74.38,,,,11/29/2016,0.96,1.31,837.04M,3.49,1.30,3.91,3.27,,11/9/2016,75.12,,,,,,,,2/10/2017,2017-02-10 20:21:00 UTC+0000,74.37,,3:21pm,3:21pm - <b>74.37</b>,,,9.76B,,Tractor Supply Company,,83.33,73.57,,1.63,22.74,,-23.53%,+1.13%,-1.00%,-0.89%,+20.93%,73.54,6.64,21.25,19.02,,1.42,,4.31,NMS,TSCO,,,75.04,1096986,97.25,61.50,61.50 - 97.25,TSCO
