AfterHoursChangeRealtime,AnnualizedGain,Ask,AskRealtime,AverageDailyVolume,Bid,BidRealtime,BookValue,Change,ChangeFromFiftydayMovingAverage,ChangeFromTwoHundreddayMovingAverage,ChangeFromYearHigh,ChangeFromYearLow,ChangePercentRealtime,ChangeRealtime,Change_PercentChange,ChangeinPercent,Commission,Currency,DaysHigh,DaysLow,DaysRange,DaysRangeRealtime,DaysValueChange,DaysValueChangeRealtime,DividendPayDate,DividendShare,DividendYield,EBITDA,EPSEstimateCurrentYear,EPSEstimateNextQuarter,EPSEstimateNextYear,EarningsShare,ErrorIndicationreturnedforsymbolchangedinvalid,ExDividendDate,FiftydayMovingAverage,HighLimit,HoldingsGain,HoldingsGainPercent,HoldingsGainPercentRealtime,HoldingsGainRealtime,HoldingsValue,HoldingsValueRealtime,LastTradeDate,LastTradeDateTimeUTC,LastTradePriceOnly,LastTradeRealtimeWithTime,LastTradeTime,LastTradeWithTime,LowLimit,MarketCapRealtime,MarketCapitalization,MoreInfo,Name,Notes,OneyrTargetPrice,Open,OrderBookRealtime,PEGRatio,PERatio,PERatioRealtime,PercebtChangeFromYearHigh,PercentChange,PercentChangeFromFiftydayMovingAverage,PercentChangeFromTwoHundreddayMovingAverage,PercentChangeFromYearLow,PreviousClose,PriceBook,PriceEPSEstimateCurrentYear,PriceEPSEstimateNextYear,PricePaid,PriceSales,SharesOwned,ShortRatio,StockExchange,Symbol,TickerTrend,TradeDate,TwoHundreddayMovingAverage,Volume,YearHigh,YearLow,YearRange,symbol
,,,,1596600,,,19.06,+0.79,3.16,2.58,-15.40,11.98,,,+0.79 - +0.78%,+0.78%,,USD,101.62,100.47,100.47 - 101.62,,,,3/10/2017,1.60,1.59,2.53B,6.23,1.86,6.88,3.28,,11/8/2016,98.44,,,,,,,,2/14/2017,2017-02-14 18:12:00 UTC+0000,101.60,,1:12pm,1:12pm - <b>101.60</b>,,,26.82B,,"PPG Industries, Inc. Common Sto",,110.10,100.91,,1.98,30.97,,-13.16%,+0.78%,+3.21%,+2.61%,+13.37%,100.81,5.29,16.31,14.77,,1.80,,2.05,NYQ,PPG,,,99.02,791373,117.00,89.62,89.62 - 117.00,PPG
,,,,3702270,,,14.56,-0.35,0.76,0.98,-4.54,3.30,,,-0.35 - -0.98%,-0.98%,,USD,35.68,35.31,35.31 - 35.68,,,,4/3/2017,1.58,4.45,4.05B,2.16,0.52,2.32,2.79,,12/7/2016,34.62,,,,,,,,2/14/2017,2017-02-14 18:00:00 UTC+0000,35.38,,1:00pm,1:00pm - <b>35.38</b>,,,24.05B,,PPL Corporation Common Stock,,36.83,35.63,,6.74,12.68,,-11.37%,-0.98%,+2.19%,+2.84%,+10.29%,35.73,2.45,16.38,15.25,,3.23,,3.45,NYQ,PPL,,,34.40,900430,39.92,32.08,32.08 - 39.92,PPL
,,,,1648310,,,60.47,+0.14,1.28,-6.36,-65.86,8.46,,,+0.14 - +0.17%,+0.17%,,USD,80.63,79.94,79.94 - 80.63,,,,12/13/2016,0.58,0.73,1.34B,6.95,1.59,7.14,-10.08,,11/22/2016,79.02,,,,,,,,2/14/2017,2017-02-14 16:18:00 UTC+0000,80.30,,11:18am,11:18am - <b>80.30</b>,,,11.51B,,Perrigo Company plc Ordinary Sh,,97.29,79.94,,5.19,,,-45.06%,+0.17%,+1.62%,-7.33%,+11.78%,80.16,1.33,11.55,11.25,,1.97,,3.24,NYQ,PRGO,,,86.66,325333,146.16,71.84,71.84 - 146.16,PRGO
,,,,2171130,,,106.24,+0.73,4.78,18.88,-0.46,51.99,,,+0.73 - +0.66%,+0.66%,,USD,110.99,109.29,109.29 - 110.99,,,,3/16/2017,3.00,2.76,7.56B,10.41,2.67,11.08,10.12,,11/18/2016,105.75,,,,,,,,2/14/2017,2017-02-14 18:12:00 UTC+0000,110.53,,1:12pm,1:12pm - <b>110.53</b>,,,47.61B,,"Prudential Financial, Inc. Comm",,111.29,109.29,,1.18,10.92,,-0.41%,+0.66%,+4.53%,+20.60%,+88.81%,109.80,1.03,10.61,9.98,,0.91,,2.52,NYQ,PRU,,,91.65,1195742,110.99,58.54,58.54 - 110.99,PRU
,,,,833139,,,29.12,-3.53,-2.81,-1.72,-61.07,15.88,,,-3.53 - -1.60%,-1.60%,,USD,220.43,215.00,215.00 - 220.43,,,,12/29/2016,8.00,3.64,1.84B,6.69,1.69,7.45,6.53,,12/12/2016,219.34,,,,,,,,2/14/2017,2017-02-14 19:00:00 UTC+0000,216.53,,2:00pm,2:00pm - <b>216.53</b>,,,37.55B,,Public Storage Common Stock,,218.33,220.06,,3.96,33.16,,-22.00%,-1.60%,-1.28%,-0.79%,+7.91%,220.06,7.56,32.37,29.06,,14.74,,6.13,NYQ,PSA,,,218.25,263534,277.60,200.65,200.65 - 277.60,PSA
,,,,2309140,,,43.98,-0.54,-3.91,-2.17,-11.51,5.69,,,-0.54 - -0.68%,-0.68%,,USD,80.10,79.23,79.23 - 80.10,,,,3/1/2017,2.52,3.16,3.10B,4.62,1.47,6.41,3.82,,11/15/2016,83.27,,,,,,,,2/14/2017,2017-02-14 16:10:00 UTC+0000,79.36,,11:10am,11:10am - <b>79.36</b>,,,41.33B,,Phillips 66 Common Stock,,90.87,79.98,,-2.71,20.78,,-12.67%,-0.68%,-4.69%,-2.66%,+7.72%,79.90,1.82,17.10,12.46,,0.60,,3.63,NYQ,PSX,,,81.53,628733,90.87,73.67,73.67 - 90.87,PSX
,,,,1326980,,,60.33,+1.37,-0.85,-12.08,-25.10,19.73,,,+1.37 - +1.54%,+1.54%,,USD,91.53,88.91,88.91 - 91.53,,,,3/24/2017,0.15,0.17,1.07B,6.76,1.61,7.32,7.15,,11/21/2016,91.15,,,,,,,,2/14/2017,2017-02-14 19:30:00 UTC+0000,90.30,,2:30pm,2:30pm - <b>90.30</b>,,,7.16B,,PVH Corp. Common Stock,,112.47,88.91,,2.05,12.63,,-21.75%,+1.54%,-0.93%,-11.80%,+27.96%,88.93,1.47,13.36,12.34,,0.86,,1.41,NYQ,PVH,,,102.38,778839,115.40,70.57,70.57 - 115.40,PVH
,,,,1909040,,,21.657,-0.035,1.552,6.681,-0.965,19.825,,,-0.035 - -0.094%,-0.094%,,USD,37.120,36.580,36.580 - 37.120,,,,,,,475.88M,1.510,0.400,2.020,0.665,,,35.563,,,,,,,,2/14/2017,2017-02-14 17:44:00 UTC+0000,37.115,,12:44pm,12:44pm - <b>37.115</b>,,,5.61B,,"Quanta Services, Inc. Common St",,37.440,36.940,,0.830,55.812,,-2.534%,-0.094%,+4.364%,+21.953%,+114.662%,37.150,1.715,24.579,18.374,,0.754,,4.380,NYQ,PWR,,,30.434,434536,38.080,17.290,17.290 - 38.080,PWR
,,,,1484380,,,17.57,-0.05,0.15,-1.22,-7.61,16.59,,,-0.05 - -0.04%,-0.04%,,USD,117.43,115.88,115.88 - 117.43,,,,3/15/2017,3.15,2.71,3.46B,5.47,1.43,6.21,5.21,,12/5/2016,117.24,,,,,,,,2/14/2017,2017-02-14 18:20:00 UTC+0000,117.39,,1:20pm,1:20pm - <b>117.39</b>,,,33.54B,,"Praxair, Inc. Common Stock",,1.60,116.79,,3.19,22.53,,-6.09%,-0.04%,+0.13%,-1.03%,+16.46%,117.44,6.68,20.49,18.90,,3.19,,2.32,NYQ,PX,,,118.61,388173,125.00,100.80,100.80 - 125.00,PX
,,,,1657580,,,61.24,-1.12,12.60,14.57,-3.91,84.06,,,-1.12 - -0.57%,-0.57%,,USD,199.83,194.96,194.96 - 199.83,,,,10/12/2016,0.08,0.04,731.00M,1.59,0.33,4.09,-3.35,,9/28/2016,183.32,,,,,,,,2/14/2017,2017-02-14 15:17:00 UTC+0000,195.92,,10:17am,10:17am - <b>195.92</b>,,,33.31B,,Pioneer Natural Resources Compa,,224.23,197.30,,14.05,,,-1.96%,-0.57%,+6.87%,+8.03%,+75.15%,197.04,3.22,117.32,47.90,,8.48,,4.07,NYQ,PXD,,,181.35,391018,199.83,111.86,111.86 - 199.83,PXD
,,41.32,,7040240,41.31,,12.19,+0.14,0.60,1.50,-3.21,7.50,,,+0.14 - +0.34%,+0.34%,,USD,41.43,40.94,40.94 - 41.43,,,,,,,2.10B,1.72,0.42,2.03,1.15,,,40.71,,,,,,,,2/14/2017,2017-02-14 18:12:00 UTC+0000,41.31,,1:12pm,1:12pm - <b>41.31</b>,,,49.89B,,"PayPal Holdings, Inc.",,46.83,41.18,,1.44,35.92,,-7.21%,+0.34%,+1.48%,+3.78%,+22.18%,41.17,3.38,24.02,20.35,,4.59,,3.75,NMS,PYPL,,,39.81,2569625,44.52,33.81,33.81 - 44.52,PYPL
,,55.350,,11987400,55.340,,21.120,+0.418,-4.499,-8.617,-16.272,12.268,,,+0.418 - +0.761%,+0.761%,,USD,55.430,54.820,54.820 - 55.430,,,,3/22/2017,2.120,3.930,8.55B,4.680,1.110,4.800,3.279,,11/28/2016,59.847,,,,,,,,2/14/2017,2017-02-14 19:20:00 UTC+0000,55.348,,2:20pm,2:20pm - <b>55.348</b>,,,81.75B,,QUALCOMM Incorporated,,65.530,55.380,,1.120,16.880,,-22.720%,+0.761%,-7.518%,-13.472%,+28.477%,54.930,2.601,11.826,11.531,,3.412,,0.650,NMS,QCOM,,,63.965,3373849,71.620,43.080,43.080 - 71.620,QCOM
,,66.69,,1567160,66.68,,38.49,+0.15,6.68,10.39,-0.52,31.86,,,+0.15 - +0.23%,+0.23%,,USD,66.74,65.82,65.82 - 66.74,,,,,,,831.08M,4.52,1.03,5.77,-0.75,,,60.00,,,,,,,,2/14/2017,2017-02-14 18:11:00 UTC+0000,66.68,,1:11pm,1:11pm - <b>66.68</b>,,,8.43B,,"Qorvo, Inc.",,64.37,66.49,,1.04,,,-0.77%,+0.23%,+11.13%,+18.45%,+91.50%,66.53,1.73,14.75,11.56,,2.81,,6.84,NMS,QRVO,,,56.29,439065,67.20,34.82,34.82 - 67.20,QRVO
,,,,646910,,,38.43,-0.02,1.36,5.79,-8.27,25.51,,,-0.02 - -0.03%,-0.03%,,USD,77.35,76.77,76.77 - 77.35,,,,12/16/2016,1.76,2.30,1.78B,5.23,1.37,5.97,4.90,,11/17/2016,75.79,,,,,,,,2/14/2017,2017-02-14 17:18:00 UTC+0000,77.15,,12:18pm,12:18pm - <b>77.15</b>,,,4.12B,,"Ryder System, Inc. Common Stock",,0.39,76.77,,0.98,15.74,,-9.68%,-0.03%,+1.79%,+8.12%,+49.40%,77.17,2.01,14.75,12.92,,0.61,,4.28,NYQ,R,,,71.36,204574,85.42,51.64,51.64 - 85.42,R
,,,,7644940,,,15.23,-0.38,1.74,6.97,-0.98,16.55,,,-0.38 - -0.63%,-0.63%,,USD,60.26,59.92,59.92 - 60.26,,,,4/3/2017,1.84,3.04,6.03B,2.55,0.66,2.77,4.25,,12/8/2016,58.19,,,,,,,,2/14/2017,2017-02-14 15:59:00 UTC+0000,59.93,,10:59am,10:59am - <b>59.93</b>,,,85.46B,,Reynolds American Inc Common St,,59.06,60.15,,2.33,14.10,,-1.61%,-0.63%,+3.00%,+13.16%,+38.15%,60.31,3.96,23.32,21.64,,6.88,,0.77,NYQ,RAI,,,52.96,1321161,60.91,43.38,43.38 - 60.91,RAI
,,,,1756780,,,42.5050,+0.2599,7.9723,18.5235,-0.3101,31.8099,,,+0.2599 - +0.2693%,+0.2693%,,USD,97.0700,96.3100,96.3100 - 97.0700,,,,4/5/2017,1.9200,2.0000,2.38B,7.0400,1.4100,8.0200,5.9300,,12/19/2016,88.7876,,,,,,,,2/14/2017,2017-02-14 15:48:00 UTC+0000,96.7599,,10:48am,10:48am - <b>96.7599</b>,,,20.76B,,Royal Caribbean Cruises Ltd. Co,,105.4100,96.4400,,0.9300,16.3170,,-0.3195%,+0.2693%,+8.9791%,+23.6763%,+48.9760%,96.5000,2.2703,13.7443,12.0648,,2.4373,,2.4200,NYQ,RCL,,,78.2364,166862,97.0700,64.9500,64.9500 - 97.0700,RCL
,,375.39,,969821,375.11,,42.33,-0.27,12.39,-10.54,-77.57,50.04,,,-0.27 - -0.07%,-0.07%,,USD,378.20,371.60,371.60 - 378.20,,,,,,,1.43B,13.25,3.26,15.70,7.70,,,363.00,,,,,,,,2/14/2017,2017-02-14 18:13:00 UTC+0000,375.39,,1:13pm,1:13pm - <b>375.39</b>,,,39.46B,,"Regeneron Pharmaceuticals, Inc.",,422.68,375.95,,1.53,48.75,,-17.13%,-0.07%,+3.41%,-2.73%,+15.38%,375.66,8.87,28.50,23.91,,8.12,,1.85,NMS,REGN,,,385.93,478178,452.96,325.35,325.35 - 452.96,REGN
,,,,20536100,,,13.04,+0.29,0.99,3.54,-0.07,8.23,,,+0.29 - +1.91%,+1.91%,,USD,15.51,15.11,15.11 - 15.51,,,,3/31/2017,0.26,1.73,0.00,0.97,0.24,1.12,0.87,,12/7/2016,14.45,,,,,,,,2/14/2017,2017-02-14 16:38:00 UTC+0000,15.44,,11:38am,11:38am - <b>15.44</b>,,,18.76B,,Regions Financial Corporation C,,15.23,15.16,,2.60,17.67,,-0.42%,+1.91%,+6.82%,+29.77%,+114.30%,15.15,1.16,15.92,13.79,,3.45,,1.79,NYQ,RF,,,11.90,4975799,15.51,7.20,7.20 - 15.51,RF
,,,,1265000,,,8.580,-0.105,-1.091,5.078,-3.575,13.065,,,-0.105 - -0.221%,-0.221%,,USD,47.590,47.150,47.150 - 47.590,,,,3/15/2017,0.960,2.030,616.82M,2.670,0.690,2.870,2.670,,11/22/2016,48.496,,,,,,,,2/14/2017,2017-02-14 16:44:00 UTC+0000,47.405,,11:44am,11:44am - <b>47.405</b>,,,6.00B,,Robert Half International Inc.,,47.260,47.360,,2.420,17.755,,-7.013%,-0.221%,-2.250%,+11.998%,+38.046%,47.510,5.537,17.755,16.517,,1.145,,2.520,NYQ,RHI,,,42.327,250650,50.980,34.340,34.340 - 50.980,RHI
,,,,1941380,,,7.116,+0.365,5.561,4.099,-2.595,17.285,,,+0.365 - +0.458%,+0.458%,,USD,80.150,79.360,79.360 - 80.150,,,,,,,398.37M,2.270,0.590,2.590,1.310,,,74.574,,,,,,,,2/14/2017,2017-02-14 18:34:00 UTC+0000,80.135,,1:34pm,1:34pm - <b>80.135</b>,,,14.29B,,"Red Hat, Inc. Common Stock",,86.200,79.830,,2.210,61.172,,-3.137%,+0.458%,+7.458%,+5.391%,+27.502%,79.770,11.210,35.302,30.940,,6.113,,0.320,NYQ,RHT,,,76.036,736225,82.730,62.850,62.850 - 82.730,RHT
,,,,13937500,,,41.274,+0.035,-1.275,1.588,-3.225,5.770,,,+0.035 - +0.261%,+0.261%,,USD,13.490,13.320,13.320 - 13.490,,,,9/23/2015,0.000,0.000,1.77B,1.140,-0.040,-0.450,3.163,,8/21/2015,14.710,,,,,,,,2/14/2017,2017-02-14 16:39:00 UTC+0000,13.435,,11:39am,11:39am - <b>13.435</b>,,,4.91B,,Transocean Ltd (Switzerland) Co,,13.410,13.440,,-0.150,4.248,,-19.358%,+0.261%,-8.668%,+13.408%,+75.277%,13.400,0.325,11.785,,,1.131,,5.060,NYQ,RIG,,,11.847,2223700,16.660,7.665,7.665 - 16.660,RIG
,,,,1591500,,,43.917,+0.215,-6.597,-18.785,-34.445,3.935,,,+0.215 - +0.271%,+0.271%,,USD,80.250,78.910,78.910 - 80.250,,,,1/13/2017,2.000,2.510,1.01B,5.590,0.850,5.260,1.749,,12/28/2016,86.152,,,,,,,,2/14/2017,2017-02-14 19:31:00 UTC+0000,79.555,,2:31pm,2:31pm - <b>79.555</b>,,,6.54B,,Ralph Lauren Corporation Common,,81.000,78.970,,5.070,45.486,,-30.215%,+0.271%,-7.658%,-19.102%,+5.204%,79.340,1.807,14.232,15.125,,0.937,,6.650,NYQ,RL,,,98.340,1104668,114.000,75.620,75.620 - 114.000,RL
,,,,1072890,,,15.94,+0.00,8.43,24.28,-3.43,58.03,,,+0.00 - +0.00%,+0.00%,,USD,,,,,,,3/10/2017,3.04,2.01,1.19B,6.29,1.56,6.82,5.81,,11/9/2016,143.58,,,,,,,,2/13/2017,2017-02-13 21:02:00 UTC+0000,152.01,,4:02pm,4:02pm - <b>152.01</b>,,,19.55B,,"Rockwell Automation, Inc. Commo",,148.58,,,3.11,26.17,,-2.21%,+0.00%,+5.87%,+19.01%,+61.75%,152.01,9.54,24.17,22.29,,3.29,,2.15,NYQ,ROK,,,127.73,0,155.44,93.98,93.98 - 155.44,ROK
,,,,573236,,,57.05,+0.26,16.41,25.32,-1.38,46.72,,,+0.26 - +0.13%,+0.13%,,USD,206.69,205.31,205.31 - 206.69,,,,1/23/2017,1.40,0.68,1.30B,9.08,2.24,10.00,6.43,,1/5/2017,189.59,,,,,,,,2/14/2017,2017-02-14 16:27:00 UTC+0000,206.00,,11:27am,11:27am - <b>206.00</b>,,,20.90B,,"Roper Technologies, Inc. Common",,221.82,205.49,,1.72,32.04,,-0.67%,+0.13%,+8.66%,+14.01%,+29.33%,205.74,3.61,22.69,20.60,,5.51,,5.20,NYQ,ROP,,,180.68,111414,207.38,159.28,159.28 - 207.38,ROP
,,68.53,,2662380,68.52,,6.72,+0.48,2.18,3.83,-1.28,16.53,,,+0.48 - +0.71%,+0.71%,,USD,68.68,67.94,67.94 - 68.68,,,,12/30/2016,0.54,0.78,2.04B,2.82,0.82,3.14,2.72,,12/5/2016,66.35,,,,,,,,2/14/2017,2017-02-14 16:20:00 UTC+0000,68.53,,11:20am,11:20am - <b>68.53</b>,,,27.01B,,"Ross Stores, Inc.",,71.40,68.05,,2.19,25.19,,-1.83%,+0.71%,+3.29%,+5.92%,+31.79%,68.05,10.12,24.30,21.82,,2.13,,3.00,NMS,ROST,,,64.70,696973,69.81,52.00,52.00 - 69.81,ROST
,,,,4280170,,,22.40,+0.01,-1.16,-4.01,-14.42,10.85,,,+0.01 - +0.03%,+0.03%,,USD,32.80,32.32,32.32 - 32.80,,,,12/30/2016,0.08,0.24,-324.08M,-0.16,0.13,0.59,-4.00,,12/14/2016,33.70,,,,,,,,2/14/2017,2017-02-14 15:38:00 UTC+0000,32.54,,10:38am,10:38am - <b>32.54</b>,,,7.93B,,Range Resources Corporation Com,,47.19,32.61,,-46.74,,,-30.71%,+0.03%,-3.44%,-10.97%,+50.02%,32.53,1.45,,55.15,,6.94,,2.58,NYQ,RRC,,,36.55,503039,46.96,21.69,21.69 - 46.96,RRC
,,,,1209970,,,22.42,-0.27,0.89,4.73,-0.42,13.96,,,-0.27 - -0.46%,-0.46%,,USD,58.58,58.15,58.15 - 58.58,,,,1/16/2017,1.28,2.21,2.61B,2.20,0.53,2.35,1.72,,12/29/2016,57.33,,,,,,,,2/14/2017,2017-02-14 17:19:00 UTC+0000,58.22,,12:19pm,12:19pm - <b>58.22</b>,,,19.79B,,"Republic Services, Inc. Common",,57.78,58.21,,2.63,33.85,,-0.72%,-0.46%,+1.56%,+8.84%,+31.54%,58.49,2.61,26.46,24.77,,2.14,,5.46,NYQ,RSG,,,53.49,284592,58.64,44.26,44.26 - 58.64,RSG
,,,,1822080,,,34.22,+0.05,5.54,9.53,-1.03,32.52,,,+0.05 - +0.03%,+0.03%,,USD,152.93,151.85,151.85 - 152.93,,,,2/2/2017,2.93,1.95,3.76B,7.40,1.83,8.30,7.44,,12/30/2016,146.36,,,,,,,,2/14/2017,2017-02-14 14:45:00 UTC+0000,151.90,,9:45am,9:45am - <b>151.90</b>,,,44.69B,,Raytheon Company Common Stock,,167.39,151.85,,1.69,20.41,,-0.67%,+0.03%,+3.79%,+6.69%,+27.24%,151.85,4.44,20.53,18.30,,1.86,,1.35,NYQ,RTN,,,142.37,143202,152.93,119.38,119.38 - 152.93,RTN
,,56.35,,9269140,56.34,,3.98,+0.23,-0.32,0.68,-5.30,5.50,,,+0.23 - +0.41%,+0.41%,,USD,56.42,56.02,56.02 - 56.42,,,,2/24/2017,0.90,1.60,4.95B,2.13,0.55,2.45,1.95,,2/7/2017,56.66,,,,,,,,2/14/2017,2017-02-14 15:50:00 UTC+0000,56.34,,10:50am,10:50am - <b>56.34</b>,,,82.11B,,Starbucks Corporation,,64.56,56.02,,1.70,28.89,,-8.60%,+0.41%,-0.57%,+1.22%,+10.82%,56.11,14.11,26.45,23.00,,3.77,,1.36,NMS,SBUX,,,55.66,1518430,61.64,50.84,50.84 - 61.64,SBUX
,,,,770874,,,39.71,+0.76,-0.81,-1.53,-6.38,7.18,,,+0.76 - +1.10%,+1.10%,,USD,70.09,69.00,69.00 - 70.09,,,,1/1/2017,2.30,3.32,1.54B,4.11,1.47,4.23,3.98,,12/8/2016,70.84,,,,,,,,2/13/2017,2017-02-13 21:02:00 UTC+0000,70.03,,4:02pm,4:02pm - <b>70.03</b>,,,10.01B,,SCANA Corporation Common Stock,,74.44,69.16,,2.95,17.59,,-8.35%,+1.10%,-1.14%,-2.14%,+11.42%,69.27,1.74,17.04,16.56,,2.40,,5.51,NYQ,SCG,,,71.56,1803082,76.41,62.85,62.85 - 76.41,SCG
,,,,9040610,,,10.03,+0.48,0.38,6.13,-1.41,18.20,,,+0.48 - +1.18%,+1.18%,,USD,41.23,40.44,40.44 - 41.23,,,,2/24/2017,0.32,0.80,0.00,1.58,0.38,1.95,1.31,,2/8/2017,40.82,,,,,,,,2/14/2017,2017-02-14 16:41:00 UTC+0000,41.20,,11:41am,11:41am - <b>41.20</b>,,,54.62B,,Charles Schwab Corporation (The,,45.31,40.69,,1.29,31.45,,-3.31%,+1.18%,+0.94%,+17.49%,+79.13%,40.72,4.06,26.08,21.13,,7.23,,2.78,NYQ,SCHW,,,35.07,2882153,42.61,23.00,23.00 - 42.61,SCHW
,,,,3248670,,,10.65,+0.00,0.11,1.41,-1.90,14.43,,,+0.00 - +0.00%,+0.00%,,USD,42.10,41.90,41.90 - 42.10,,,,3/1/2017,1.76,4.18,2.41B,1.17,0.39,1.41,0.46,,2/13/2017,41.99,,,,,,,,2/14/2017,2017-02-14 14:30:00 UTC+0000,42.10,,9:30am,9:30am - <b>42.10</b>,,,29.53B,,Spectra Energy Corp Common Stoc,,43.00,41.90,,3.20,92.53,,-4.32%,+0.00%,+0.25%,+3.47%,+52.15%,42.10,3.95,35.98,29.86,,5.99,,3.93,NYQ,SE,,,40.69,46492,44.00,27.67,27.67 - 44.00,SE
,,,,1689680,,,3.17,-0.04,-1.11,0.26,-5.88,4.94,,,-0.04 - -0.09%,-0.09%,,USD,47.08,46.77,46.77 - 47.08,,,,12/16/2016,0.64,1.34,1.05B,2.84,0.72,3.06,2.46,,11/30/2016,48.06,,,,,,,,2/14/2017,2017-02-14 17:29:00 UTC+0000,46.95,,12:29pm,12:29pm - <b>46.95</b>,,,9.03B,,Sealed Air Corporation Common S,,52.57,46.88,,1.96,19.09,,-11.13%,-0.09%,-2.31%,+0.55%,+11.76%,46.99,14.83,17.01,15.34,,1.33,,4.06,NYQ,SEE,,,46.69,706584,52.83,42.01,42.01 - 52.83,SEE
,,,,874516,,,17.37,-0.65,19.58,31.09,-3.51,69.49,,,-0.65 - -0.21%,-0.21%,,USD,309.24,306.82,306.82 - 309.24,,,,12/2/2016,3.36,1.10,1.95B,13.80,4.47,15.28,11.99,,11/16/2016,289.39,,,,,,,,2/14/2017,2017-02-14 18:51:00 UTC+0000,308.97,,1:51pm,1:51pm - <b>308.97</b>,,,28.45B,,Sherwin-Williams Company (The),,325.43,308.43,,2.10,25.77,,-1.12%,-0.21%,+6.77%,+11.19%,+29.02%,309.62,17.83,22.39,20.22,,2.41,,1.02,NYQ,SHW,,,277.88,324200,312.48,239.48,239.48 - 312.48,SHW
,,,,1535140,,,32.06,+1.43,-8.00,-10.31,-50.92,3.74,,,+1.43 - +1.96%,+1.96%,,USD,75.47,73.00,73.00 - 75.47,,,,2/28/2017,1.04,1.43,905.10M,7.42,2.07,7.89,6.68,,1/25/2017,82.53,,,,,,,,2/14/2017,2017-02-14 19:21:00 UTC+0000,74.53,,2:21pm,2:21pm - <b>74.53</b>,,,5.19B,,Signet Jewelers Limited Common,,108.07,73.00,,0.82,11.16,,-40.59%,+1.96%,-9.69%,-12.15%,+5.28%,73.10,2.28,10.04,9.45,,0.75,,5.50,NYQ,SIG,,,84.84,643583,125.45,70.79,70.79 - 125.45,SIG
,,,,912739,,,61.67,-0.79,4.79,2.68,-19.31,16.21,,,-0.79 - -0.57%,-0.57%,,USD,138.53,137.17,137.17 - 138.53,,,,3/1/2017,3.00,2.17,1.69B,7.68,1.77,8.08,6.13,,2/8/2017,133.21,,,,,,,,2/14/2017,2017-02-14 18:54:00 UTC+0000,138.00,,1:54pm,1:54pm - <b>138.00</b>,,,16.07B,,J.M. Smucker Company (The) New,,138.46,138.06,,3.90,22.50,,-12.28%,-0.57%,+3.59%,+1.98%,+13.31%,138.79,2.25,17.97,17.08,,2.15,,5.89,NYQ,SJM,,,135.32,465846,157.31,121.79,121.79 - 157.31,SJM
,,,,5533220,,,29.52,+0.02,-2.47,0.24,-6.00,11.45,,,+0.02 - +0.02%,+0.02%,,USD,82.20,81.54,81.54 - 82.20,,,,4/17/2017,2.00,2.38,6.38B,1.79,0.37,3.40,-1.24,,2/13/2017,84.31,,,,,,,,2/14/2017,2017-02-14 17:30:00 UTC+0000,81.84,,12:30pm,12:30pm - <b>81.84</b>,,,113.88B,,Schlumberger N.V. Common Stock,,96.79,82.04,,-56.43,,,-6.83%,+0.02%,-2.93%,+0.30%,+16.27%,81.82,2.77,45.72,24.07,,4.09,,2.87,NYQ,SLB,,,81.60,2061903,87.84,70.39,70.39 - 87.84,SLB
,,,,772095,,,70.63,+0.58,2.73,2.03,-9.74,28.85,,,+0.58 - +0.53%,+0.53%,,USD,111.44,109.01,109.01 - 111.44,,,,1/17/2017,3.10,2.82,1.06B,1.88,0.46,2.23,2.34,,12/29/2016,108.16,,,,,,,,2/14/2017,2017-02-14 18:00:00 UTC+0000,110.89,,1:00pm,1:00pm - <b>110.89</b>,,,11.15B,,SL Green Realty Corporation Com,,120.00,110.28,,1.26,47.45,,-8.07%,+0.53%,+2.52%,+1.87%,+35.17%,110.31,1.56,58.98,49.73,,5.91,,7.35,NYQ,SLG,,,108.86,240812,120.63,82.04,82.04 - 120.63,SLG
,,,,443461,,,45.12,-0.42,-2.56,9.63,-10.29,32.76,,,-0.42 - -0.24%,-0.24%,,USD,172.01,169.61,169.61 - 172.01,,,,3/10/2017,2.84,1.67,939.60M,10.07,2.55,11.04,9.20,,11/16/2016,174.00,,,,,,,,2/14/2017,2017-02-14 16:30:00 UTC+0000,171.44,,11:30am,11:30am - <b>171.44</b>,,,9.94B,,Snap-On Incorporated Common Sto,,197.17,172.00,,1.71,18.63,,-5.66%,-0.24%,-1.47%,+5.95%,+23.62%,171.86,3.81,17.02,15.53,,2.69,,7.41,NYQ,SNA,,,161.81,139877,181.73,138.68,138.68 - 181.73,SNA
,,77.16,,1007560,77.14,,15.70,-0.32,2.20,9.30,-1.37,24.53,,,-0.32 - -0.41%,-0.41%,,USD,77.35,76.38,76.38 - 77.35,,,,12/10/2016,1.00,1.28,1.48B,5.27,1.26,5.32,6.05,,11/28/2016,74.95,,,,,,,,2/14/2017,2017-02-14 17:10:00 UTC+0000,77.15,,12:10pm,12:10pm - <b>77.15</b>,,,9.96B,,"Scripps Networks Interactive, I",,72.00,77.35,,1.50,12.75,,-1.74%,-0.41%,+2.94%,+13.70%,+46.62%,77.47,4.93,14.64,14.50,,2.97,,10.57,NMS,SNI,,,67.85,431616,78.52,52.62,52.62 - 78.52,SNI
