.Name,.Symbol,AverageDailyVolume,BookValue,DaysRange,DaysVolume,DividendYield,EBITDA,EPS,EPSYearGrowthEstimate,MarketCapitalization,OneyrTargetChange,PEGRatio,PERatio,PercentChangeAfterHours,PercentChangeFromTwoHundreddayMovingAverage,PriceBook,PriceEPSEstimateCurrentYear,PriceEPSEstimateNextYear,PriceSales,Sector-Consumer Discretionary,Sector-Consumer Staples,Sector-Energy,Sector-Financials,Sector-Health Care,Sector-Industrials,Sector-Information Technology,Sector-Materials,Sector-Real Estate,Sector-Telecommunication Services,Sector-Utilities,ShortRatio,TwoHundreddayMovingAverage
"Roper Technologies, Inc. Common",ROP,-0.52629126938134,1.023067061335371,-1.2368231799368699,-0.4035209752005002,-0.9251660174084143,-0.3879953589918809,0.5382219042176213,-0.06859367907108135,-0.31002825772351644,0.17494108632134098,0.028881261540098353,0.053495133800401065,0.07680098602654478,0.7504196346505344,-0.19392116788472033,-0.011368652261345721,0.12316514414462386,0.8214861754624893,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,2.4866309202077743,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,0.8229910953193066,0.8419012690631456
"Ross Stores, Inc.",ROST,-0.23814755421142636,-0.7207693370951573,-1.013045763673025,-0.23380421468237042,-0.6810807592819095,-0.26266261166209776,-0.3284742782161509,-0.07657456460273938,-0.2622643826147534,0.5932671464763175,0.03464110849157171,-0.1838377228207155,0.5979178655583381,-0.9441339353410959,0.13378534518368337,-0.08556586551366632,-0.0637216002229959,-0.4740022707172352,2.144155450848319,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-0.6896462579763409,-0.24411569977425254
"Republic Services, Inc. Common",RSG,-0.4080548630236036,-0.17418332396802408,-1.1133857755841643,-0.35665888551500063,0.09555415293878776,-0.17910744651768937,-0.5812606647593345,-0.06342653931325092,-0.3072261103838023,-0.6155227562074156,0.04874280275207544,0.12856981293565223,0.13111179705905845,0.9972805250937594,-0.24691460029541018,0.09602205113017095,0.397479592958898,-0.3533266346347403,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,2.4866309202077743,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,0.023699766589220093,-0.32066047814936605
Raytheon Company Common Stock,RTN,-0.3461985406919138,0.23514498746009124,-0.8675110624148574,-0.28615078282071277,0.1251402448329096,-0.018186388019052896,0.7813783331782076,-0.036224241785059196,-0.008542678037004188,0.23523311493128737,0.041592647915763684,-0.22912470668617346,0.2633502979654553,0.174410890283009,-0.14397333503786328,-0.07078221024158737,-0.06452368925461643,-0.4988472546165723,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,2.4866309202077743,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-0.7970778881819977,0.4560566387713785
Starbucks Corporation,SBUX,0.9381564155044386,-0.8265939773363852,0.12184544859420482,0.21422984085852873,-0.2742719957377347,0.17677566362352592,-0.5403333450332952,0.0028360320764517087,0.504377655464299,0.24421232189961978,0.03285356978249377,-0.0019632582059618663,0.4227047096823123,0.14093822717206322,0.4736742565074181,0.11694231802462227,0.3686043878205534,0.22875584529258802,2.144155450848319,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-1.054913800675574,-0.329069134437459
SCANA Corporation Common Stock,SCG,-0.43443834659173425,0.4335225308825908,-0.5038409126677157,-0.3498359512066818,1.3233769665448425,-0.341575822886505,-0.008278188594785033,-0.12195102256863073,-0.45739573372575326,0.02072015764782588,0.05092757228539292,-0.3383462560087485,0.5591369952467875,-1.0487360075628014,-0.3151360305252637,-0.20941384552881795,-0.35327574063806316,-0.36397448487731326,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,4.118049700201956,0.37607551366377445,-0.20978757719605898
Charles Schwab Corporation (The,SCHW,0.6607543227596013,-0.6083088283239517,2.985487282682008,1.3763418020837017,-0.7994251268583967,-0.5891466821151765,-0.6944126663548548,0.0963674167844677,0.06584159679904276,0.9717192397433729,0.021929722115906373,-0.025696543868073532,0.4006549540948747,-0.6400905787500051,-0.1884390886698214,0.013735668011995892,0.017289391970693412,1.2615973188221765,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,2.439592774055911,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-0.547836506104874,-0.48146519376186403
Sealed Air Corporation Common S,SEE,-0.28486542584165486,-0.8555822451252364,-0.0872048527943885,-0.3007014102309823,-0.311254610605387,-0.42822562361654004,-0.41755138585517754,-0.04609469414768735,-0.47293491442780417,0.8517136460345448,0.037024493437008955,-0.30371503305281006,-0.2986684612509432,-1.3862520272648382,0.41215314531799657,-0.20495085525800166,-0.4005989935036836,-0.7260013931247982,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,4.311717649720227,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-1.072102861508479,-0.41523618959585407
Sherwin-Williams Company (The),SHW,-0.5056762661355076,-0.2566077962351189,-1.1270642268501683,-0.39451657499957105,-0.6145120525201354,-0.28277774381969556,1.8767860081986698,-0.05090422778061735,-0.21220784150076974,-0.1597117830369004,0.040599570855164836,-0.09834945916025208,0.1273226056021276,0.8257331266501624,0.5169217703138432,-0.014158021180605834,0.09589411706952058,-0.2965381000076838,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,4.311717649720227,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-0.7369161752668298,1.6610951033154935
Signet Jewelers Limited Common,SIG,-0.3418259087975529,0.307790285051429,1.2858850715964358,-0.33806328995562057,-0.052376306531821196,-0.4853835457409596,0.6947087149348302,-0.09724301174882835,-0.5214630115383074,1.5869213143473833,0.0354355701400508,-0.5013309626475357,0.34836608723949675,-2.9008900330351346,-0.3035627521826993,-0.3901649514968771,-0.8561855634642327,-0.9070148472485404,2.144155450848319,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-0.406026754233407,-0.12067315797791996
J.M. Smucker Company (The) New,SJM,-0.40644596073836264,1.206426586505815,-0.049299329562033874,-0.32434839375067825,0.2656741813299881,-0.33229191566542987,0.3721051359178151,-0.14514909939388995,-0.3887431239027579,0.08835626327891684,0.06185141995198031,-0.18650166304809537,0.5145673857696859,-0.8730045262303362,-0.2901621141018352,-0.1798465349846601,-0.25301461168547756,-0.44560800340370704,-0.4663840952410183,3.592106040535507,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-0.3974322238169544,0.33287415850972907
SL Green Realty Corporation Com,SLG,-0.5170121139944494,1.501198851732205,0.30537128717854406,-0.3982131297328448,0.6946725137947543,-0.4371087755092388,-0.44644125860296996,0.14141391094244585,-0.4396912573521051,0.20717515010340123,0.03106603107341583,0.3985964814382491,-0.000323232473284702,-0.19657779252997343,-0.3212272296529292,1.4709019914335104,3.3235003803111565,1.037992463728142,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,3.656045222185654,-0.09678678369916528,-0.24283339755490665,-1.6952063167012883,0.11138841813779814
Snap-On Incorporated Common Sto,SNA,-0.5282816574818704,0.6116432124767364,1.120555235906799,-0.3488028423455168,-0.12634153626712577,-0.4457567350856704,1.2050964668124962,-0.0718527648093747,-0.45815995572749346,0.8933644236820133,0.019744952582588893,-0.2966919179078995,-0.10787242477613862,-0.7265616251199483,-0.19513940771025343,-0.19379337958096096,-0.3524736516064425,-0.25394669903739164,2.144155450848319,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,1.6351742196740717,0.6327251079995567
"Scripps Networks Interactive, I",SNI,-0.4339528477576137,-0.45254054598867927,1.3060317664272847,-0.28663543170520717,-0.22989285789655198,-0.3539543658479386,0.23728572976145035,-0.11409870732193167,-0.45599466005589623,-0.1655164113420869,0.023121414588625,-0.3783053594194467,0.539420429820806,-0.05850305719732209,-0.10559878053357064,-0.26352760256246527,-0.5064747456776141,-0.14746819661166077,2.144155450848319,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,0.8401801561522118,-0.18568854164874124
"Synopsys, Inc.",SNPS,-0.3882452536365746,-0.19374167331953807,-0.06871796450216408,-0.30032145521064774,-1.428129579608485,-0.5152235708673654,-0.5523707920115422,-0.0804415643913626,-0.4412197013555855,-0.09976614618465367,0.04477049450968002,0.18814520347523866,0.144259435436948,1.3361912390920854,-0.2195042042209154,-0.031173171588092973,0.08386278159521014,0.3565300482034648,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,2.535948438505521,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-1.2439934698375297,-0.2628401302714491
Southern Company (The) Common S,SO,0.23050651291687532,-0.09245736417776898,-1.1659276747888137,0.0087185757315723,1.922495327400809,0.5914568528315507,-0.3958839812943333,-0.138119016225884,0.05195823043409565,-0.39708251700061714,0.09005480847298776,-0.25188928681105605,0.7123362303409252,-0.23144514993720863,-0.29442595349120104,-0.17928866120080808,-0.257025056843581,-0.27879168293672874,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,4.118049700201956,0.1268341315866507,-0.38792972845410917
"Simon Property Group, Inc. Comm",SPG,-0.31501977414081894,-0.4895617072611879,-0.8373825225429624,-0.30243923132494527,1.5526691787242866,0.02978046595650221,0.40340249806125683,-0.09262897791013029,0.11793606325100031,0.7033781317951705,0.05251649558235109,-0.005595903970570845,0.01953772709002474,-0.9399498524522277,0.36464179212220577,0.09128012396742861,0.4239485310023808,2.4115651450200692,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,3.656045222185654,-0.09678678369916528,-0.24283339755490665,0.35888645283086934,0.7585948907862667
S&P Global Inc. Common Stock,SPGI,-0.43118911814849376,-0.8775853881456896,-0.5870980520111437,-0.35023883454720894,-0.48137463899658733,-0.2069591681809149,0.901752802960676,-0.05736395448452856,-0.14915952636993957,0.10104816274860848,0.03344941601885308,-0.32841702425215075,-0.041689334684497446,0.5007693556147305,2.7499553705160142,-0.04316745794091171,0.02531028228690009,0.9599082286159392,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,2.439592774055911,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-1.0205356790097637,0.24636035463842298
"Stericycle, Inc.",SRCL,-0.46551608539191014,0.1852013453660465,-0.0107138138275817,-0.3896482496592056,-1.428129579608485,-0.46331879291220424,-0.5090359828898535,-0.13429165784280708,-0.4883467247962317,0.10804217697498797,0.0441746482733207,0.2428770663286798,-0.1270691566993403,0.48124363546667875,-0.2621425981145739,-0.14442154971005594,-0.16478481820720206,-0.4562558536462801,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,2.4866309202077743,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,1.102313333854014,-0.1372304090194224
Sempra Energy Common Stock,SRE,-0.46040687792008744,0.8425015860722862,-0.9291898846403633,-0.3189054046391363,0.7538446975829978,-0.13423522828249265,0.30469543283963274,-0.057710194437144216,-0.21972269118454846,-0.18680826715919108,0.04238710956424277,-0.22767164838032986,0.6178215029427014,0.6500016453176971,-0.2834617950614031,-0.031731045371944995,0.05819593258334819,-0.1794117473393801,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,4.118049700201956,0.6339114261573505,0.09058349536313529
"SunTrust Banks, Inc. Common Sto",STI,-0.047046414417203246,0.6193268497219743,0.929485925597364,-0.07506126362446444,0.014192400229952745,-0.5891466821151765,-0.14309759475114964,-0.022816497198199066,-0.24213986990226125,0.3309398263947804,0.058872188770183756,-0.3647434818982401,-0.5742664691300221,-0.3834668282327541,-0.3425464265997584,-0.2601803598593531,-0.5586105327329586,0.005150990198553257,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,2.439592774055911,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-0.19546075903031962,-0.3501341187468051
State Street Corporation Common,STT,-0.2423552107738045,0.6825422288759748,0.1864523224896746,-0.23630509997745225,0.028985446177013662,-0.5891466821151765,0.18672845245281364,-0.027781069413882798,-0.20074451147466663,0.18484573072921973,0.03325080060673331,-0.3477911349967317,-0.5230270503213279,-0.3499941651218083,-0.31452691061249716,-0.2727325199960239,-0.5874857378713032,-0.11552464588394158,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,2.439592774055911,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-0.4661884671485748,-0.14494556788169322
Seagate Technology PLC,STX,0.20608545020252,-0.7853817412028378,0.1972120252290531,-0.043786306998576115,2.440251935547941,-0.3245553263145339,-0.5981130905288802,-0.17494970577710706,-0.3962579735865366,-0.7300657510488812,0.010807259037199203,-0.04071147969512379,-0.2023341095955473,2.011223278496159,0.1569319018688123,-0.3460929225725664,-0.6933614900452336,-0.6940578423970788,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,2.535948438505521,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,1.6007960980082614,-0.45710609667986296
"Constellation Brands, Inc. Comm",STZ,-0.3396325224790018,0.2655302802026219,0.14028254481064342,-0.29748962569606635,-0.5183572538642396,-0.2100538039212733,0.8006382483434022,-0.06539816321729118,-0.14992374835894276,0.34058267201654746,0.02490895329770294,-0.17197107998965971,0.44095338386124694,0.8131808779835575,-0.12143589826550093,-0.04512001618439383,0.03092490550824491,0.4523607003866226,-0.4663840952410183,3.592106040535507,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-0.6165927494364943,0.5567004526938099
"Stanley Black & Decker, Inc. Co",SWK,-0.47462445203035764,0.4918483226987128,-0.5190212573167478,-0.3330435649136659,-0.11154849032006485,-0.2982509225214875,0.5574818193828163,-0.05057232464475686,-0.32378425375484016,-0.18016073454588685,0.033846646843092625,-0.23832740928984938,0.0942821077578291,0.5133216042813351,-0.22437716352304782,-0.1324272633572372,-0.20970180397796062,-0.5378893721726736,2.144155450848319,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-0.4017294890251808,0.25104146226272217
"Skyworks Solutions, Inc.",SWKS,-0.2322760035864797,-0.2737213519176938,0.1721360467766461,-0.2571439101859401,-0.5775294376524832,-0.3771641339006266,0.128948706957229,-0.004727003389792807,-0.34556458080443614,-0.3201919608217306,0.019546337170469122,-0.21919547492957575,-0.16548170627790504,1.8313077142748253,-0.11168997966123612,-0.20299829701451955,-0.42626584251554556,0.8179368920482983,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,2.535948438505521,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,0.27723841387457004,-0.07611594836885045
Synchrony Financial Common Stoc,SYF,0.2774364956882244,-0.3589398740921477,0.09725704065710701,0.15624108624485478,-0.23728938087008242,-0.5891466821151765,-0.35736415096394336,-0.0445652065026488,-0.23959246322979388,1.4948053457186303,0.02153249129166683,-0.4330372222728879,-0.22262974736309293,-0.7990857285269976,-0.29990803270609995,-0.3446982381129363,-0.7623411467646125,0.2003615779790598,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,2.439592774055911,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-0.7154298492256985,-0.5227282905982785
Stryker Corporation Common Stoc,SYK,-0.4286217877441152,-0.07604232097203402,-0.817041044237104,-0.35072154240988807,-0.45918507007599596,-0.10793082448944631,0.03746410992255283,-0.06808293345681485,0.04291493674683652,-0.33437265269207483,0.03980510920668575,0.0021537403272615394,0.14738991416631692,0.670922059762038,-0.10255318096973791,-0.07747669564781175,-0.05008608668544413,0.3707271818602289,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,2.6146440745087465,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,0.38896730928845297,0.23743157528096354
Symantec Corporation,SYMC,0.42479717579609755,-0.7427724801156108,0.06115068153794824,-0.018880085576238898,-0.6884772822554399,-0.4537563684744968,-0.21050729782933197,0.4516278000339269,-0.3391960641232677,-0.6717625022577439,0.02133387587954706,-0.5047214320278374,0.4461437799994955,1.504949248943104,-0.12691797748039985,0.06561792991023509,-0.15676392789099539,0.6014306037826457,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,2.535948438505521,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,0.006510705756314996,-0.5839294384270783
Sysco Corporation Common Stock,SYY,-0.07929516383572884,-0.8056386030311915,-0.2649005034819594,-0.1704196620500377,0.45058725566824936,-0.12495132106141749,-0.5692232177810878,-0.0536303837796003,-0.21819424718106803,-0.23355008198278956,0.03325080060673331,-0.03465707008744224,0.2985682620355846,-0.41136071415854225,0.2769285246838225,-0.05767217632106459,-0.013992080262513354,-0.9709019487039788,-0.4663840952410183,3.592106040535507,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,0.20418490533472344,-0.3614034519164141
AT&T Inc.,T,2.319227767277247,-0.26498994595719644,-1.1146989228031496,1.484449923616586,2.173977108500844,7.107212404156149,-0.5042210040985547,-0.1603201178690066,2.5698149855008356,-0.0402255583327733,0.0354355701400508,-0.26206069495196105,0.2907684351194373,-0.4601750145286715,-0.29320771366566795,-0.2638065394543913,-0.4727870063495453,-0.6230721741132582,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,10.33198915988593,-0.24283339755490665,1.162475046769182,-0.46542806578972806
Molson Coors Brewing Company Cl,TAP,-0.37603707906985384,0.8900004344973917,0.7236619723895334,-0.30421223343930964,-0.14853110518771714,-0.4574699313629269,1.2195414031863925,-0.10691051122038595,-0.3149957007348278,1.0168491906040784,0.056290188412626736,-0.47444938398942965,0.33868788095100294,-0.8590575832674421,-0.306608351746532,-0.22057132120585865,-0.39578645931395956,0.32813578088993683,-0.4663840952410183,3.592106040535507,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-0.9947520877604061,0.046979844714571145
Teradata Corporation Common Sto,TDC,-0.37726103891380175,-0.7061005750815219,-0.033862379658786405,-0.2909415886023318,-1.428129579608485,-0.5303486030483671,-0.781082284598232,-0.18315950391768693,-0.527194676551359,-0.9558416716307553,0.0856852694063528,0.06294001278838429,-0.3080476780949681,0.3794309518375519,-0.1616378125080932,-0.04288852104898565,0.1712904860418648,-0.5378893721726736,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,2.535948438505521,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,3.0532717383887413,-0.561477459266088
TE Connectivity Ltd. New Switze,TEL,-0.3501893725322575,-0.09734695151564751,-0.5211433688843178,-0.3246803084810854,0.09555415293878776,-0.18220208225804774,0.36729015712651625,-0.08823546378630423,-0.24812627558255954,0.32097545669690936,0.03861341673396713,-0.4168114045243014,0.12055736346572477,0.18835783324590308,-0.23716868169114536,-0.18681995728281053,-0.32119217937323574,-0.42431230291856087,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,2.535948438505521,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-0.6810517275598884,-0.2082272079879592
TEGNA Inc,TGNA,-0.3077640019208554,-0.5957356037408356,0.018464251959902863,-0.3131173988999343,0.21389852051527508,-0.4019212198234937,-0.5307033874506978,0.17073089248397494,-0.5091080891768407,0.05885479344429342,0.02590203035830179,-0.41608487537137956,-0.307601298969027,1.1688279235373567,-0.2694520370677725,-0.259064612291649,-0.6652883739385097,-0.580480773142966,2.144155450848319,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-0.883023192346523,-0.6173040020447665
Target Corporation Common Stock,TGT,0.5931317197767063,-0.27791242677873246,-0.9454793012162054,0.08337403547572496,1.9003057584802174,0.5419426809858164,0.12172623877028083,-0.1954264697440185,-0.20150873347640683,0.4823812619449634,-0.4094629530082359,-0.4502317455587035,0.34883652595233544,-3.072437431478732,-0.24935107994647634,-0.2732903937798759,-0.4727870063495453,-1.006394782845889,2.144155450848319,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-0.10092092444934178,-0.24142839724919193
Tiffany & Co. Common Stock,TIF,-0.3039554285425116,-0.1203978632513605,-0.029891469046455326,-0.33150263622008697,0.028985446177013662,-0.44136235233436144,-0.15513504172939652,-0.07815045793352617,-0.43472381434079377,-0.19845242856473524,0.05847495794594421,-0.10730998537962079,0.2159808136487466,1.0795674885748345,-0.18539348910598866,-0.007742472666307424,0.143217369935141,-0.14746819661166077,2.144155450848319,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-0.0966236592411154,-0.10472271718401178
"TJX Companies, Inc. (The) Commo",TJX,0.008727817342057225,-0.7218171058104171,-0.30709093622652567,-0.18336433653591752,-0.22249633492302168,0.10869367733564125,-0.1768024462902408,-0.09751157708382614,0.053104563436705964,0.3436257937085827,0.036230031788529876,-0.18868125050686074,0.5544247773283222,-0.3207055848997308,0.25195460826039406,-0.09895483632611515,-0.07815920279216822,-0.6301707409416403,2.144155450848319,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-0.913104048804107,-0.15378766006092487
Torchmark Corporation Common St,TMK,-0.5396071354628018,0.3856744262190652,-0.4124186702979167,-0.404262081592334,-0.8512007876731099,-0.4552448882656092,0.07116896146164411,-0.10619900714193381,-0.46631165707938904,-0.757825315310918,0.04238710956424277,-0.3223626146444692,-0.09761226866696872,0.08236106672790805,-0.29686243314226723,-0.20104573877103743,-0.343650672258615,-0.3568759180489314,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,2.439592774055911,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,0.22137396616762856,-0.18768234674797965
Thermo Fisher Scientific Inc Co,TMO,-0.3428408998876561,0.9462306888829946,-0.5620239769440003,-0.3393353871277879,-1.1396651836407974,0.11178831307599965,0.2156183252006061,-0.06231633887514346,0.18340441473341149,0.40893412936290213,0.02967572318857744,0.0026380930958760525,0.019794910438853244,-0.14636879786355478,-0.24447812064434393,-0.18096228255236416,-0.3260047135629599,0.005150990198553257,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,2.6146440745087465,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,-0.49197205839793245,0.48821758189387815
"TripAdvisor, Inc.",TRIP,-0.14422631211684883,-0.6016729597939738,1.160316023773366,-0.21368139889598164,-1.428129579608485,-0.5558793479063238,-0.8123796467416738,0.0797970327203349,-0.5017206098266853,0.3539813359118233,0.11388865792736025,0.5129037348312766,-0.2629528707639938,-2.799077349406008,-0.17138373111235802,0.32056624913061477,0.7640342804095511,0.2855443799196445,2.144155450848319,-0.27838821814150194,-0.1375228328345054,-0.40990447694164367,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,0.002213440548088817,-0.3766603952845001
"T. Rowe Price Group, Inc.",TROW,-0.28045665649362156,-0.2510196964204006,0.0930400783652218,-0.288210085652826,0.9757403867889112,-0.29051433317059155,0.13376368574852762,-0.14468685782600912,-0.35779213283227945,-0.36004493407010535,0.027689569067379727,-0.3632904235923965,-0.2644467116425917,-0.3207055848997308,-0.20305796657621858,-0.2479071366146083,-0.4407034450847178,0.3032907969905996,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,2.439592774055911,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,1.1667723119774083,-0.20189904397733258
"The Travelers Companies, Inc. C",TRV,-0.39450803147736596,1.9349750998497128,-0.7102720876375521,-0.3150854737067309,0.21389852051527508,0.20308006741657228,1.4651053215426277,-0.14747437165466248,-0.14865004502270907,-0.5221125307677249,0.0836991152851551,-0.4419977484922566,0.05207401253398106,-0.02084631119750807,-0.32610018895506165,-0.29142129175506704,-0.5586105327329586,-0.718902826296416,-0.4663840952410183,-0.27838821814150194,-0.1375228328345054,2.439592774055911,-0.3824612343031416,-0.4021505531333327,-0.3943297840035397,-0.23192613274778737,-0.2735195926822184,-0.09678678369916528,-0.24283339755490665,0.16550951846068707,0.20258332963340336
