.Name,.Symbol,AverageDailyVolume,BookValue,DaysRange,DaysVolume,DividendYield,EBITDA,EPS,EPSYearGrowthEstimate,MarketCapitalization,OneyrTargetChange,PEGRatio,PERatio,PercentChangeAfterHours,PercentChangeFromTwoHundreddayMovingAverage,PriceBook,PriceEPSEstimateCurrentYear,PriceEPSEstimateNextYear,PriceSales,Sector-Consumer Discretionary,Sector-Consumer Staples,Sector-Financials,Sector-Health Care,Sector-Industrials,Sector-Information Technology,Sector-Materials,Sector-Real Estate,Sector-Telecommunication Services,Sector-Utilities,ShortRatio,TwoHundreddayMovingAverage
"Republic Services, Inc. Common",RSG,-0.408329179434215,-0.17418287657647824,-1.1050469502990565,-0.34930482709982547,0.09617316339973037,-0.17910744651768937,-0.5813804833479864,-0.06345990760068725,-0.3072186547839865,-0.6153789455731166,0.04874280275207544,0.12858683894427478,0.13111179705905845,0.9744083304575873,-0.24691404063559946,0.09605345478952505,0.3975668204803972,-0.35332442395627,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02369976658922049,-0.31983303099824933
Raytheon Company Common Stock,RTN,-0.34594746963243067,0.23514533563055734,-0.8575440551751106,-0.27860682598159586,0.1257596255162784,-0.018186388019052896,0.7811361212972645,-0.03625831822267865,-0.008543045323961076,0.23533420768760374,0.041592647915763684,-0.22911033957860738,0.2633502979654553,0.17642179420590087,-0.14397277302304826,-0.07076128573670439,-0.06449155333333567,-0.4988454901169652,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.7970778881819973,0.455675524833845
Starbucks Corporation,SBUX,0.9388083308931479,-0.8265933718006611,0.13836397305654818,0.22312146538655883,-0.2736576130571197,0.17677566362352592,-0.5404568397455672,0.002800938793102249,0.5043638541624025,0.24431296379490694,0.03285356978249377,-0.0019472025072035215,0.4227047096823123,0.14293984163590007,0.47367483265225857,0.11697503595920265,0.36868817211703897,0.2287598406865112,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0549138006755736,-0.32901679894799823
SCANA Corporation Common Stock,SCG,-0.4327107133878841,0.4335228309663902,-0.4914656822820145,-0.3424635166840481,1.324011341236473,-0.341575822886505,-0.0084494729141176,-0.1253757804604578,-0.4573843449986433,0.020832021459207293,0.05092757228539292,-0.33833270079310956,0.5591369952467875,-1.0428793118849624,-0.31513547242616585,-0.20940163028776798,-0.3532780369669189,-0.3639723068460769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.37607551366377484,-0.209887733562105
Charles Schwab Corporation (The,SCHW,0.6613196615712859,-0.6083082757004928,3.0209688387579403,1.3883633254665815,-0.7988173156258468,-0.5891466821151765,-0.69452232154291,0.0963298886234341,0.06583928129636082,0.9717833522971626,0.021929722115906373,-0.025680664589290497,0.4006549540948747,-0.6383057183307859,-0.18843852767225674,0.01376190218879316,0.01733128369617952,1.2616044809977875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5478365061048736,-0.48132872400138016
Sealed Air Corporation Common S,SEE,-0.2845952128532502,-0.8555816325627634,-0.07207065909117612,-0.29319664238018,-0.31064069070280476,-0.42822562361654004,-0.4176859089383096,-0.0461285136304433,-0.47292311871042286,0.8517837842702993,0.037024493437008955,-0.3037012204080235,-0.2986684612509432,-1.3846742443703877,0.4121537200554085,-0.20493835963823676,-0.40060693289575616,-0.7260003250995142,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0721028615084787,-0.4151362833069639
Sherwin-Williams Company (The),SHW,-0.5054749677199293,-0.25660732886390175,-1.1188159802473154,-0.3872644781362244,-0.6139019273974218,-0.28277774381969556,1.876445405950249,-0.050937922058062274,-0.21220287454638356,-0.1595908594354102,0.040599570855164836,-0.09833411994261793,0.1273226056021276,0.8279247879638336,0.5169223474480641,-0.014133539370776976,0.09594538201865498,-0.29653571521063277,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.7369161752668295,1.6600487160551547
Signet Jewelers Limited Common,SIG,-0.342489764823685,0.3077906156126933,1.310111864567677,-0.3306591482995973,-0.051759147183009634,-0.4853835457409596,0.6944742877862591,-0.09727549970102375,-0.5214499448103247,1.5869545365740543,0.0354355701400508,-0.5013186189690741,0.34836608723949675,-2.894152272734592,-0.30356219381883764,-0.39016409159378246,-0.8562478292954095,-0.9070143342262327,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4060267542334066,-0.12108243027443918
J.M. Smucker Company (The) New,SJM,-0.4061288218286495,1.2064266992378658,-0.03391412554502165,-0.31690731396876126,0.26629532056988137,-0.33229191566542987,0.3718996852730726,-0.14518034021963572,-0.38873353327201055,0.08846473096809025,0.06185141995198031,-0.18648697910465523,0.5145673857696859,-0.8657039795353747,-0.2901615554314049,-0.17983246223462362,-0.2530049523719248,-0.4456060756679305,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39743222381695403,0.33212785411363877
SL Green Realty Corporation Com,SLG,-0.5168143534718104,1.501198893011533,0.32310511944843445,-0.3909709887453626,0.6952990212598276,-0.4371087755092388,-0.4465731867753114,0.14137521009799994,-0.4396803323270256,0.20727765169715107,0.03106603107341583,0.39861551467414175,-0.000323232473284702,-0.19466984677827492,-0.32122667169318075,1.4710197692607372,3.323936521300706,1.037998940311841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.6952063167012879,0.11119758739798234
Snap-On Incorporated Common Sto,SNA,-0.5280874141587237,0.6116434693841273,1.143687214972358,-0.3414276253661583,-0.12572530247437974,-0.4457567350856704,1.2048161962399573,-0.07188591373912177,-0.4581485469844685,0.8934324705624239,0.019744952582588893,-0.2966780530572019,-0.10787242477613862,-0.7248007624699546,-0.19513884686597308,-0.1937801830144087,-0.352475852290159,-0.253944183651405,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6351742196740722,0.6322464595658088
"Scripps Networks Interactive, I",SNI,-0.4327028549678642,-0.4525400311234128,1.3303919707792504,-0.27909278016372013,-0.22927791988229768,-0.3539543658479386,0.23709238870039748,-0.11413075647428327,-0.4559833080246304,-0.1653951962804821,0.023121414588625,-0.37829210123743967,0.539420429820806,-0.07190268735493852,-0.10559821764085464,-0.2635187869133341,-0.5064953102280699,-0.14746535475333516,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8401801561522121,-0.18493560932127795
"Synopsys, Inc.",SNPS,-0.38800730526281413,-0.19374122118705325,-0.05346135065445274,-0.2928156640326423,-1.427529635602492,-0.5152235708673654,-0.5524932055109847,-0.08047448973117244,-0.441208736298676,-0.09964823255404642,0.04477049450968002,0.1881626723340033,0.144259435436948,1.3385245646563462,-0.21950364393403252,-0.031149758722114847,0.0839126118672555,0.35653443536419466,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.2439934698375292,-0.26282435825358197
Southern Company (The) Common S,SO,0.23093757234270523,-0.09245693659657525,-1.1579367818756232,0.017056699826906174,1.92313719909657,0.5914568528315507,-0.3960204505605583,-0.13815044006391677,0.05195627855386925,-0.39694967461678987,0.09005480847298776,-0.2518750889226499,0.7123362303409252,-0.2295468807053591,-0.2944253949183153,-0.17927455340343224,-0.2570158757557246,-0.2787892437276212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12683413158665108,-0.38784489741855926
"Simon Property Group, Inc. Comm",SPG,-0.3134026089621138,-0.4895611834220013,-0.8272160041607043,-0.29493914392183945,1.55330642263972,0.02978046595650221,0.4031942362631578,-0.09266158597824253,0.11793238333011369,0.7034557182056749,0.05251649558235109,-0.005579875274869945,0.01953772709002474,-0.9242973965328762,0.3646423657726926,0.09131122972439808,0.42403891481347583,2.411575833096941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35888645283086973,0.7564006055279797
S&P Global Inc. Common Stock,SPGI,-0.4286573403416317,-0.8775847702496604,-0.5752741502680936,-0.34286748510428205,-0.4807628478729558,-0.2069591681809149,0.9014997789514386,-0.05739748059762473,-0.14915621072853918,0.10115599315624049,0.03344941601885308,-0.3284033952281548,-0.041689334684497446,0.507056075834659,2.7499559987357123,-0.043144798592729995,0.02535313046377888,0.9599144657865898,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0205356790097635,0.24583509111411173
"Stericycle, Inc.",SRCL,-0.465302253073119,0.18520170564283886,0.004926903412484169,-0.3823830410076524,-1.427529635602492,-0.46331879291220424,-0.509162288755482,-0.1343231813174436,-0.4883345254245649,0.10814965620144514,0.0441746482733207,0.24289494203350992,-0.1270691566993403,0.4833396927642418,-0.2621420388031366,-0.14440525145396957,-0.16476463792832982,-0.45625395855773737,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1023133338540143,-0.1372839831669207
Sempra Energy Common Stock,SRE,-0.46038303930907665,0.8425017870196655,-0.9196313144620634,-0.311449665335628,0.7544719454929237,-0.13423522828249265,0.30449603698673505,-0.057743711536667706,-0.21971752740699826,-0.18668598299782493,0.04238710956424277,-0.22765727047154077,0.6178215029427014,0.6549346996854959,-0.2834612362376886,-0.031707667553306236,0.05824270221093698,-0.17940900342275617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.633911426157351,0.09023087189006514
"SunTrust Banks, Inc. Common Sto",STI,-0.04670197864353837,0.6193271047668535,0.9513526439977608,-0.06694878252396172,0.01481039257922327,-0.5891466821151765,-0.1432567694867926,-0.02285092267607053,-0.24213411899120488,0.33103611355672935,0.058872188770183756,-0.3647301229048186,-0.5742664691300221,-0.3816107486274462,-0.3425458691277327,-0.2601713339261857,-0.558637314217467,0.005154300000564666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19546075903031923,-0.3500701537761961
State Street Corporation Common,STT,-0.24195856919340783,0.682542468597462,0.20339867356690788,-0.22862689450235552,0.029603623637497287,-0.5891466821151765,0.18653965248564436,-0.027815365650364996,-0.2007398447590052,0.18494935352053585,0.03325080060673331,-0.34777764998904215,-0.5230270503213279,-0.33696814520077845,-0.31452635249946437,-0.2727242826279922,-0.5875159625808253,-0.1155217060839143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4661884671485744,-0.14551471859358242
Seagate Technology PLC,STX,0.2065088878689169,-0.7853811456569493,0.21422962704049864,-0.035589593522712897,2.44090028613616,-0.3245553263145339,-0.5982313954195708,-0.1749801708115857,-0.39624818613262525,-0.7299161890188606,0.010807259037199203,-0.04069571202897819,-0.2023341095955473,2.0137439414846963,0.15693247076748587,-0.3460892939296617,-0.6934043399131391,-0.6940566764300931,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.6007960980082618,-0.4569830750025176
"Constellation Brands, Inc. Comm",STZ,-0.34078605936337575,0.2655306210077007,0.1569231596944401,-0.2899762075937623,-0.5177459255186408,-0.2100538039212733,0.8003943065219322,-0.06543148017796632,-0.1499204127016277,0.34067847499505827,0.02490895329770294,-0.1719562880339898,0.44095338386124694,0.8209493811784168,-0.12143533573509327,-0.04509747950189991,0.030968423201098577,0.4523653813724576,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.616592749436494,0.5557439397579953
"Stanley Black & Decker, Inc. Co",SWK,-0.4744134624125643,0.491848608644355,-0.5067465511488654,-0.32562590370687233,-0.11093207141610571,-0.2982509225214875,0.5572597180605006,-0.050606027562547916,-0.3237763644768664,-0.18003878416827312,0.033846646843092625,-0.23831311059002883,0.0942821077578291,0.5154265639771592,-0.22437660334764442,-0.13241021158335442,-0.2096869798268874,-0.5378877273795908,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4017294890251804,0.2507735323701088
"Skyworks Solutions, Inc.",SWKS,-0.2319893775561924,-0.273720880398155,0.18898759549916327,-0.24952182956833063,-0.584315465280874,-0.3771641339006266,0.12876509681164094,-0.004761899786649687,-0.34555612107288536,-0.32006297924158195,0.019546337170469122,-0.21918103401365263,-0.16548170627790504,1.8337784464209417,-0.11168941690786947,-0.20298567872906684,-0.42627684255207465,0.817942693922497,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.27723841387457043,-0.07620326236906277
Synchrony Financial Common Stoc,SYF,0.27788220185744394,-0.3589393819156606,0.11361274072168924,0.16497653052286132,-0.23667453541143468,-0.5891466821151765,-0.35750408011122253,-0.04459906580215019,-0.23958677903845413,1.494843193242454,0.02153249129166683,-0.4330243709369464,-0.22262974736309293,-0.7973449930382898,-0.2999074742586287,-0.34469452185168314,-0.762392222114495,0.20036548631369258,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7154298492256982,-0.5225690404549693
Stryker Corporation Common Stoc,SYK,-0.4283964407969718,-0.07604189736984264,-0.8067398246182632,-0.34335149303686585,-0.4585730012855448,-0.10793082448944631,0.03728871699446844,-0.06811618052557977,0.04291322172160408,-0.33424295907562335,0.03980510920668575,0.0021698266294849886,0.14738991416631692,0.6730707573275797,-0.10255261800734722,-0.07745619171100117,-0.05005222915165653,0.370731612550604,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38896730928845336,0.23717115908604677
Symantec Corporation,SYMC,0.4097826385230644,-0.7427718948981965,0.07726728535059074,-0.010616292544782588,-0.6878680826887918,-0.4537563684744968,-0.21066041777313016,0.4515810234737389,-0.33918777119100846,-0.6716158677315495,0.02133387587954706,-0.5047091135522294,0.4461437799994955,1.4850081071500998,-0.12691741507540663,0.0656474234895936,-0.15674279116073045,0.6014357418297551,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.006510705756315389,-0.5833898432919853
Sysco Corporation Common Stock,SYY,-0.08167037604798519,-0.8056380025750449,-0.2509430100914309,-0.1625640083052382,0.45121070879830644,-0.12495132106141749,-0.569344117582569,-0.05366400708775051,-0.21818912343534783,-0.2334254508365714,0.03325080060673331,-0.0346412574162009,0.2985682620355846,-0.4095123757691136,0.27692909632767854,-0.05765042820370645,-0.0139539186974587,-0.9709016315650744,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20418490533472383,-0.3613332654126805
AT&T Inc.,T,2.320310711967431,-0.2649894765541483,-1.1063687931768114,1.496762612994719,2.174622127087228,7.107212404156149,-0.504347742449315,-0.16035096375165978,2.569747087852711,-0.04011063433485995,0.0354355701400508,-0.2620465726721158,0.2907684351194373,-0.4583402232670315,-0.2932071550649124,-0.26379774132892975,-0.47280355380415195,-0.6230707904980466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.1624750467691825,-0.46530044974946
Molson Coors Brewing Company Cl,TAP,-0.37588962159216444,0.890000623931062,0.5720047651496036,-0.3992693102233387,-0.14791514906179076,-0.4574699313629269,1.2192598351584583,-0.10694274750113654,-0.31460594064696373,1.0169110371074068,0.056290188412626736,-0.47419466230383184,0.33868788095100294,-0.847567921893291,-0.30660779345234507,-0.2200018980804046,-0.3941894554816765,0.32814008099137637,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9947520877604058,0.0476909656322661
Teradata Corporation Common Sto,TDC,-0.3770196623910227,-0.7060999987533683,-0.018374952184375255,-0.28341053476914724,-1.427529635602492,-0.5303486030483671,-0.7811841550539154,-0.18318975522867217,-0.5271814597040139,-0.9556807730134078,0.0856852694063528,0.06295655094176898,-0.3080476780949681,0.3814987536971559,-0.16163725089739137,-0.04286584417713425,0.17135074163409036,-0.5378877273795908,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0532717383887418,-0.5612968166204197
TE Connectivity Ltd. New Switze,TEL,-0.3502491687513111,-0.09734652274921904,-0.5088827153358183,-0.31724012264017354,0.09617316339973037,-0.18220208225804774,0.36708513896690553,-0.08826818622960218,-0.24812036788016914,0.32107224418655905,0.03861341673396713,-0.4167984325747032,0.12055736346572477,0.1778168755629842,-0.23716812180837563,-0.18680632262451616,-0.32119064989652074,-0.42431030988831653,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.681051727559888,-0.20772175055508876
TEGNA Inc,TGNA,-0.3075009355271865,-0.5957350541651232,0.03429818630462375,-0.3056460708466846,0.21451901186592248,-0.4019212198234937,-0.5308277471332332,0.17069142843833893,-0.5090953460394835,0.058964742451705646,0.02590203035830179,-0.4160718980211699,-0.307601298969027,1.1711148018063422,-0.2694514779235544,-0.25905551626380285,-0.6653278762265408,-0.5804792589388188,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8830231923465226,-0.617092538881158
Target Corporation Common Stock,TGT,0.5936759537241924,-0.27791195424327814,-0.9360285995282374,0.0919132280100371,1.900947352509159,0.5419426809858164,0.12154327735239044,-0.19545640171234208,-0.2015040467448304,0.4824699449786485,-0.4094629530082359,-0.4502190220372338,0.34883652595233544,-3.0713276050841793,-0.24935052034240535,-0.2732821914591836,-0.47280355380415195,-1.0063945745310976,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10092092444934138,-0.24142444614426145
Tiffany & Co. Common Stock,TIF,-0.3036911735015503,-0.12039742889739681,-0.014377746208364253,-0.3240808248529695,0.029603623637497287,-0.44136235233436144,-0.15529313525221008,-0.07818344291710161,-0.4347130194191616,-0.19832955973051167,0.05847495794594421,-0.10729471276952833,0.2159808136487466,1.0818295949530066,-0.18539292803874932,-0.007717587812075834,0.1432742779474922,-0.14746535475333516,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09662365924111502,-0.1047942380616771
"TJX Companies, Inc. (The) Commo",TJX,0.0064633761589346535,-0.7218165256725803,-0.29341282781368616,-0.17554354649031534,-0.22188130435316084,0.10869367733564125,-0.17695859362996139,-0.09754405804453155,0.053102581532607086,0.3437214438868537,0.036230031788529876,-0.18866658276525505,0.5544247773283222,-0.3216222502728614,0.2519551793329177,-0.09893568171187027,-0.078128692838255,-0.6301693790912513,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9131040488041067,-0.15374545402024417
Torchmark Corporation Common St,TMK,-0.5396003138246437,0.3856747379012332,-0.3994380419704733,-0.39703623215689654,-0.8284037777423948,-0.4552448882656092,0.07099054113763734,-0.10623126194508101,-0.4663000348332709,-0.7576743594266565,0.04238710956424277,-0.32234894061537755,-0.09761226866696872,0.06760544835339828,-0.29686187462512126,-0.20103299781989692,-0.34365182084579954,-0.3568737182528724,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22137396616762894,-0.18701495300801352
Thermo Fisher Scientific Inc Co,TMO,-0.34383198296307993,0.9462308646864654,-0.550034034716236,-0.3319346715921516,-1.139061629966149,0.11178831307599965,0.21542693032264618,-0.06234973606413278,0.18339902011580797,0.4090265003001965,0.02967572318857744,0.0026541829985071612,0.019794910438853244,-0.14026167385202357,-0.24447756092879344,-0.1809482798970064,-0.32600375795708053,0.005154300000564666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4919720583979321,0.4874721553768435
"TripAdvisor, Inc.",TRIP,-0.1423059449213529,-0.6016724087790478,1.183711298712145,-0.20594226134336568,-1.427529635602492,-0.5558793479063238,-0.8124787060440007,0.07975993593170641,-0.5017080601765064,0.35407646612096655,0.11388865792736025,0.5129236177633769,-0.2629528707639938,-2.7616195438116717,-0.17138316972461515,0.32061175934406455,0.7641652177596958,0.28554854943214847,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022134405480892095,-0.3778813755862846
"T. Rowe Price Group, Inc.",TROW,-0.28018506753809547,-0.2510192304037374,0.10936785371229836,-0.2806716751033878,0.9763704113670336,-0.29051433317059155,0.13357964311780782,-0.1447181106851668,-0.3577833528460889,-0.3599139514053844,0.027689569067379727,-0.36327705379775205,-0.2644467116425917,-0.3188320875586947,-0.2030574059130924,-0.24789733963997476,-0.4407161667337538,0.30329502091516,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1667723119774087,-0.20191691609628523
"The Travelers Companies, Inc. C",TRV,-0.39427203770265973,1.9349750359817872,-0.6992638441600549,-0.30761944624007664,0.21451901186592248,0.20308006741657228,1.4648016967729733,-0.14750555194721338,-0.14864674272525233,-0.5219734104173817,0.0836991152851551,-0.4419849637638567,0.05207401253398106,-0.018889595785770576,-0.32609963110679263,-0.2914142284729042,-0.558637314217467,-0.7189017365063094,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16550951846068745,0.20234215233322567
Tractor Supply Company,TSCO,-0.27115259956724935,-0.5775737341695891,0.5596807856151896,-0.17531571365348964,-0.31064069070280476,-0.4591967381060469,-0.22269678353854752,-0.054072902635691936,-0.47266838471514777,1.3727223465136953,0.02590203035830179,-0.25478122713678303,0.48680143212788185,-1.9357313804183176,-0.06722366225866103,-0.1304575306741845,-0.22492848868532633,-0.7224510308029117,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09662365924111502,-0.1955056063955172
"Tyson Foods, Inc. Common Stock",TSN,-0.1674748925610136,-0.057182065066787996,0.9900123410661342,0.04815411826496818,-0.34762376834848985,-0.004260527187440123,0.18413237933256094,-0.20501197613269484,-0.2737211344053142,-0.0064030656823450315,0.1095191188607253,-0.4078378397477928,0.43270431305995066,-0.20304033492077514,-0.2645785185099425,-0.28304559600503315,-0.4936603553999107,-0.9318593943024488,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17397443298918797,-0.2583191135989881
Tesoro Corporation Common Stock,TSO,-0.22299620168544562,0.6685722224470513,0.47154138706646614,-0.37875158264641673,0.6139362504393203,-0.26575724740245615,0.46337606509024487,0.0793260255502539,-0.4626063919017823,1.6870894106511731,-0.013622436653532612,-0.41776714531274756,-0.34864266796344073,-1.3930447325128879,-0.31208987279265843,-0.25961342509499424,-0.6348448585096624,-1.020591751717507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30302200512392824,-0.08763965264610846
"Total System Services, Inc. Com",TSS,-0.4047284513811075,-0.5656990249417401,-0.6854810521919139,-0.3265646041883373,-0.8579902398589428,-0.45695003255854666,-0.5934168491134039,-0.05399813775791632,-0.4549643720435301,0.3836762746812708,0.027093722831020416,0.014036557670528433,0.101107625182072,0.03830873985464749,-0.13483597412252593,-0.174811282753901,-0.31717972651272114,-0.33557795247325845,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0678055963002524,-0.37043039404214867
Time Warner Inc. New Common Sto,TWX,-0.10721652784859997,0.13525807565512024,-0.7832282438648661,-0.01072576908143135,-0.21448468882402383,0.7369047326283951,0.1817251061794775,-0.06692073378910773,0.40399866002402296,-0.06782214634956572,0.028484030715858814,-0.23952400151258432,0.3698942045977685,0.533562621619243,-0.22376748342094294,-0.17983246223462362,-0.3195862805430009,-0.2290991235751886,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5607283017295523,-0.00663188818370115
Texas Instruments Incorporated,TXN,0.2227333818419541,-0.5983544753183252,-0.687386991412243,-0.33878984903590453,0.4734005553857173,0.2928245038869657,-0.17262550195441106,-0.0981338619270038,0.4248868476365791,-0.21016113449967527,0.040599570855164836,-0.1776716931884515,0.21066391901851386,0.35178352079128017,0.04034691679682142,-0.04794281454097598,0.05872401301699297,0.9301003936951303,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.43181034548276426,-0.16770304851745674
Textron Inc. Common Stock,TXT,-0.31230243015933107,-0.2454311319435731,0.7561973935420411,-0.12185600963657026,-1.301787171607163,-0.3431231407566842,-0.16010768155837704,0.01464983318921608,-0.415862703768806,0.41999297639490624,0.04437326368544048,-0.4015412069505044,-0.027354250805855247,-0.006333863572020295,-0.27737003697067375,-0.13519975573931137,-0.2722573846141637,-0.8324791539975839,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5779173625624574,-0.41660915175173496
"Under Armour, Inc. Class C Comm",UA,0.20067951189817246,-0.8038917218062436,-0.5721059412516023,-0.2688494255512843,-1.427529635602492,-0.5021502821822214,-0.903955085861173,0.19725440068508823,-0.4795462025875748,1.5975435625957624,0.17049405038149498,0.2399888038193767,0.1279274268510034,-3.943253453261284,-0.1817382084785404,0.5613494200031549,1.1460051238974334,-0.584028553235421,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16967716778096179,-0.6092083607356189
"Under Armour, Inc. Class A Comm",UAA,0.3547076876557614,-0.8038917218062436,-0.24790321704703916,-0.0036696413726298584,-1.427529635602492,-0.5021502821822214,-0.903955085861173,0.12273772609464752,-0.4720315497269601,0.6644040526158342,0.04933864898843475,0.31288443735721533,-0.2704558634892141,-4.639399050445884,-0.1628554907507943,0.6216035737718263,1.4043085898141383,-0.5378877273795908,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.494627261319326,-0.5777582874737431
United Continental Holdings,UAL,0.06537323599593746,-0.004444385848987419,4.661764142166308,0.8986148082227082,-1.427529635602492,0.47076605895757334,0.6391070052653389,0.06160759785180324,-0.3072186547839865,0.7705958081646483,-0.0320936699806713,-0.4870301060829197,0.8553926681512755,-0.4918221758370323,-0.25909643916962916,-0.3748215987360189,-0.8803133695982082,-0.9425072771922559,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.06654280278353118,-0.22487633597065743
"UDR, Inc. Common Stock",UDR,-0.38781555981432914,-0.5674453057105413,-0.5755588608134642,-0.33950558230439487,1.1169061064206367,-0.49545194312221563,-0.7498896040638302,-0.2463167171755107,-0.4535633350695171,-0.5083834938703727,-0.06903613663494867,0.09758803132685506,0.395686084972762,0.24338569934590262,-0.21950364393403252,2.659923488529616,8.284646562384257,2.447068776062964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6768840782396135,-0.5111326501779236
"Universal Health Services, Inc.",UHS,-0.49202952540272127,0.6727632962921745,3.360771240776833,-0.269924850062964,-1.1834413231409708,-0.3261026441847131,0.70891792670476,-0.06747995858261575,-0.43127411048294806,0.5620490998638246,0.033846646843092625,-0.3199271587702667,0.13895813487020042,-0.2686091587036934,-0.2572690793895247,-0.22892843937946708,-0.4479358288245934,-0.7295496193961164,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.522052914855516,0.2129987887277456
"Ulta Beauty, Inc.",ULTA,-0.5093834315010151,-0.09420321736537661,-0.9023191454661124,-0.4042771319314419,-1.427529635602492,-0.45480235535473795,0.559666991213584,0.08323658916131668,-0.35498127889806314,0.09510117733745128,0.03225772354613446,0.3240246338447256,0.3496703472962828,0.617267503044245,0.2757108564742756,0.329538300643127,0.7802089112948949,0.1258303060850438,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8916177227629751,1.467189589110429
